go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0016043	4	GO:0071840	0.886	12.537602002101	0	cellular component organization	cellular component organization or biogenesis
GO:0051252	2	GO:0016070	0.853	12.2146701649892	4	regulation of RNA metabolic process	RNA metabolic process
GO:2000112	8	GO:2000112	0.994	11.8860566476932	0	regulation of cellular macromolecule biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:0050789	9	GO:0050789	0.604	11.698970004336	0	regulation of biological process	regulation of biological process
GO:0019222	2	GO:0016070	0.376	11.3187587626244	3	regulation of metabolic process	RNA metabolic process
GO:0031326	6	GO:0010556	0.926	11.3098039199715	0	regulation of cellular biosynthetic process	regulation of macromolecule biosynthetic process
GO:0050794	9	GO:0050789	0.54	11.1674910872938	0	regulation of cellular process	regulation of biological process
GO:0006325	4	GO:0071840	0.546	10.7212463990472	222	chromatin organization	cellular component organization or biogenesis
GO:0009889	6	GO:0010556	0.93	10.3872161432803	0	regulation of biosynthetic process	regulation of macromolecule biosynthetic process
GO:0080090	2	GO:0016070	0.462	10.3767507096021	0	regulation of primary metabolic process	RNA metabolic process
GO:0006397	5	GO:0034470	0.772	10.2218487496164	180	mRNA processing	ncRNA processing
GO:0044260	8	GO:2000112	0.691	10.1804560644581	0	cellular macromolecule metabolic process	regulation of cellular macromolecule biosynthetic process
GO:0019219	2	GO:0016070	0.737	10.1191864077192	0	regulation of nucleobase-containing compound metabolic process	RNA metabolic process
GO:0034645	8	GO:2000112	0.873	10.0315170514461	5	cellular macromolecule biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:0010608	10	GO:0010608	0.988	10.0222763947112	27	post-transcriptional regulation of gene expression	post-transcriptional regulation of gene expression
GO:0007281	11	GO:0007281	0.997	9.92081875395237	37	germ cell development	germ cell development
GO:0097659	6	GO:0010556	0.829	9.79588001734407	0	nucleic acid-templated transcription	regulation of macromolecule biosynthetic process
GO:0006351	6	GO:0010556	0.829	9.69897000433602	188	DNA-templated transcription	regulation of macromolecule biosynthetic process
GO:0051276	4	GO:0071840	0.571	9.67778070526608	24	chromosome organization	cellular component organization or biogenesis
GO:0031323	2	GO:0016070	0.496	9.61978875828839	0	regulation of cellular metabolic process	RNA metabolic process
GO:0048518	7	GO:0048522	0.797	9.61978875828839	0	positive regulation of biological process	positive regulation of cellular process
GO:0000377	1	GO:0006396	0.847	9.46852108295774	0	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	RNA processing
GO:0000398	1	GO:0006396	0.847	9.46852108295774	345	mRNA splicing, via spliceosome	RNA processing
GO:0000375	1	GO:0006396	0.85	9.46852108295774	25	RNA splicing, via transesterification reactions	RNA processing
GO:0009059	6	GO:0010556	0.879	9.38721614328026	0	macromolecule biosynthetic process	regulation of macromolecule biosynthetic process
GO:0032774	6	GO:0010556	0.83	9.36653154442041	0	RNA biosynthetic process	regulation of macromolecule biosynthetic process
GO:0006725	2	GO:0016070	0.819	9.32790214206428	1	cellular aromatic compound metabolic process	RNA metabolic process
GO:0046483	2	GO:0016070	0.822	9.23657200643706	6	heterocycle metabolic process	RNA metabolic process
GO:0051254	7	GO:0048522	0.646	9.14874165128093	0	positive regulation of RNA metabolic process	positive regulation of cellular process
GO:1903506	2	GO:0016070	0.837	9.01772876696043	2	regulation of nucleic acid-templated transcription	RNA metabolic process
GO:0010557	6	GO:0010556	0.804	9	1	positive regulation of macromolecule biosynthetic process	regulation of macromolecule biosynthetic process
GO:2001141	2	GO:0016070	0.838	8.85387196432176	3	regulation of RNA biosynthetic process	RNA metabolic process
GO:0006403	12	GO:0006403	0.998	8.82390874094432	2	RNA localization	RNA localization
GO:0000902	13	GO:0000902	0.99	8.82390874094432	89	cell morphogenesis	cell morphogenesis
GO:0031328	6	GO:0010556	0.788	8.35654732351381	3	positive regulation of cellular biosynthetic process	regulation of macromolecule biosynthetic process
GO:1903508	7	GO:0048522	0.634	8.33724216831843	1	positive regulation of nucleic acid-templated transcription	positive regulation of cellular process
GO:1902680	7	GO:0048522	0.635	8.31875876262441	2	positive regulation of RNA biosynthetic process	positive regulation of cellular process
GO:0051173	7	GO:0048522	0.607	8.30102999566398	2	positive regulation of nitrogen compound metabolic process	positive regulation of cellular process
GO:0065007	9	GO:0050789	0.552	8.26760624017703	0	biological regulation	regulation of biological process
GO:0006355	2	GO:0016070	0.837	8.25963731050576	566	regulation of DNA-templated transcription	RNA metabolic process
GO:0060560	14	GO:0060560	0.998	8.2518119729938	3	developmental growth involved in morphogenesis	developmental growth involved in morphogenesis
GO:0034641	2	GO:0016070	0.796	8.24412514432751	0	cellular nitrogen compound metabolic process	RNA metabolic process
GO:0008380	1	GO:0006396	0.882	8.16749108729376	173	RNA splicing	RNA processing
GO:0022412	11	GO:0007281	0.961	8.11350927482752	0	cellular process involved in reproduction in multicellular organism	germ cell development
GO:0043967	15	GO:0043967	0.999	8.05551732784983	37	histone H4 acetylation	histone H4 acetylation
GO:0045935	7	GO:0048522	0.663	8.05060999335509	0	positive regulation of nucleobase-containing compound metabolic process	positive regulation of cellular process
GO:0120039	13	GO:0000902	0.958	7.95860731484177	0	plasma membrane bounded cell projection morphogenesis	cell morphogenesis
GO:0048858	13	GO:0000902	0.959	7.88605664769316	3	cell projection morphogenesis	cell morphogenesis
GO:0009891	6	GO:0010556	0.793	7.69897000433602	0	positive regulation of biosynthetic process	regulation of macromolecule biosynthetic process
GO:0022618	4	GO:0071840	0.478	7.65757731917779	2	ribonucleoprotein complex assembly	cellular component organization or biogenesis
GO:0048812	13	GO:0000902	0.956	7.56863623584101	64	neuron projection morphogenesis	cell morphogenesis
GO:0071826	4	GO:0071840	0.48	7.49485002168009	0	ribonucleoprotein complex subunit organization	cellular component organization or biogenesis
GO:0006366	6	GO:0010556	0.761	7.48148606012211	243	transcription by RNA polymerase II	regulation of macromolecule biosynthetic process
GO:0010604	7	GO:0048522	0.638	7.43179827593301	0	positive regulation of macromolecule metabolic process	positive regulation of cellular process
GO:0032990	13	GO:0000902	0.617	7.4089353929735	1	cell part morphogenesis	cell morphogenesis
GO:0007276	11	GO:0007281	0.904	7.32790214206428	20	gamete generation	germ cell development
GO:0051128	4	GO:0071840	0.685	7.31875876262441	3	regulation of cellular component organization	cellular component organization or biogenesis
GO:0048468	16	GO:0048468	0.965	7.25963731050576	21	cell development	cell development
GO:1903311	5	GO:0034470	0.431	7.22914798835786	0	regulation of mRNA metabolic process	ncRNA processing
GO:0048609	11	GO:0007281	0.887	7.22184874961636	4	multicellular organismal reproductive process	germ cell development
GO:0001709	17	GO:0001709	1	7.18708664335714	18	cell fate determination	cell fate determination
GO:0044271	6	GO:0010556	0.779	6.88605664769316	0	cellular nitrogen compound biosynthetic process	regulation of macromolecule biosynthetic process
GO:0003006	11	GO:0007281	0.864	6.82390874094432	5	developmental process involved in reproduction	germ cell development
GO:0040007	14	GO:0060560	0.872	6.82390874094432	0	growth	developmental growth involved in morphogenesis
GO:0016570	15	GO:0043967	0.813	6.82390874094432	84	histone modification	histone H4 acetylation
GO:0032504	11	GO:0007281	0.881	6.79588001734407	0	multicellular organism reproduction	germ cell development
GO:0000904	13	GO:0000902	0.952	6.72124639904717	4	cell morphogenesis involved in differentiation	cell morphogenesis
GO:0031175	18	GO:0031175	0.989	6.69897000433602	133	neuron projection development	neuron projection development
GO:0000003	11	GO:0007281	0.787	6.69897000433602	2	reproduction	germ cell development
GO:0031325	7	GO:0048522	0.724	6.67778070526608	0	positive regulation of cellular metabolic process	positive regulation of cellular process
GO:0006412	19	GO:0006412	0.99	6.65757731917779	220	translation	translation
GO:0030030	20	GO:0030030	0.981	6.65757731917779	40	cell projection organization	cell projection organization
GO:0043412	15	GO:0043967	0.535	6.60205999132796	0	macromolecule modification	histone H4 acetylation
GO:0051130	4	GO:0071840	0.585	6.60205999132796	0	positive regulation of cellular component organization	cellular component organization or biogenesis
GO:0010629	21	GO:0010629	0.98	6.58502665202918	325	negative regulation of gene expression	negative regulation of gene expression
GO:0010605	21	GO:0010629	0.856	6.56863623584101	1	negative regulation of macromolecule metabolic process	negative regulation of gene expression
GO:0120036	20	GO:0030030	0.978	6.55284196865778	1	plasma membrane bounded cell projection organization	cell projection organization
GO:0048667	13	GO:0000902	0.943	6.38721614328026	9	cell morphogenesis involved in neuron differentiation	cell morphogenesis
GO:0006338	4	GO:0071840	0.512	6.32790214206428	235	chromatin remodeling	cellular component organization or biogenesis
GO:0019953	11	GO:0007281	0.877	6.29242982390206	9	sexual reproduction	germ cell development
GO:0070727	12	GO:0006403	0.657	6.27572413039921	0	cellular macromolecule localization	RNA localization
GO:0006417	19	GO:0006412	0.92	6.26760624017703	67	regulation of translation	translation
GO:0048869	16	GO:0048468	0.831	6.22184874961636	0	cellular developmental process	cell development
GO:0030154	16	GO:0048468	0.833	6.22184874961636	599	cell differentiation	cell development
GO:0043414	22	GO:0043414	0.996	6.20760831050175	0	macromolecule methylation	macromolecule methylation
GO:0048666	18	GO:0031175	0.97	6.19382002601611	54	neuron development	neuron projection development
GO:0022414	11	GO:0007281	0.788	6.14874165128092	4	reproductive process	germ cell development
GO:0008104	12	GO:0006403	0.657	6.13667713987954	126	protein localization	RNA localization
GO:0051246	23	GO:0051246	0.969	6.1249387366083	11	regulation of protein metabolic process	regulation of protein metabolic process
GO:0060581	17	GO:0001709	0.672	6.08618614761628	0	cell fate commitment involved in pattern specification	cell fate determination
GO:0043043	19	GO:0006412	0.986	6.08092190762393	4	peptide biosynthetic process	translation
GO:0044703	11	GO:0007281	0.63	6.07572071393812	0	multi-organism reproductive process	germ cell development
GO:0006807	2	GO:0016070	0.6	6.06550154875643	5	nitrogen compound metabolic process	RNA metabolic process
GO:0045165	17	GO:0001709	0.844	6.05551732784983	55	cell fate commitment	cell fate determination
GO:0031047	21	GO:0010629	0.873	6.05551732784983	33	RNA-mediated gene silencing	negative regulation of gene expression
GO:0048477	11	GO:0007281	0.901	6.0268721464003	36	oogenesis	germ cell development
GO:0048645	13	GO:0000902	0.49	6.02227639471115	5	animal organ formation	cell morphogenesis
GO:0045893	7	GO:0048522	0.634	6	832	positive regulation of DNA-templated transcription	positive regulation of cellular process
GO:0042273	3	GO:0022613	0.827	5.95860731484177	43	ribosomal large subunit biogenesis	ribonucleoprotein complex biogenesis
GO:0032989	13	GO:0000902	0.627	5.92081875395237	0	cellular component morphogenesis	cell morphogenesis
GO:0006996	4	GO:0071840	0.771	5.92081875395237	9	organelle organization	cellular component organization or biogenesis
GO:0022607	3	GO:0022613	0.736	5.82390874094432	1	cellular component assembly	ribonucleoprotein complex biogenesis
GO:0006357	6	GO:0010556	0.844	5.82390874094432	1350	regulation of transcription by RNA polymerase II	regulation of macromolecule biosynthetic process
GO:0009893	7	GO:0048522	0.652	5.79588001734407	0	positive regulation of metabolic process	positive regulation of cellular process
GO:0019538	23	GO:0051246	0.748	5.74472749489669	18	protein metabolic process	regulation of protein metabolic process
GO:0022604	13	GO:0000902	0.839	5.74472749489669	24	regulation of cell morphogenesis	cell morphogenesis
GO:0003002	24	GO:0003002	0.995	5.74472749489669	0	regionalization	regionalization
GO:0048519	21	GO:0010629	0.641	5.67778070526608	0	negative regulation of biological process	negative regulation of gene expression
GO:0040011	25	GO:0040011	0.982	5.55284196865778	8	locomotion	locomotion
GO:0030520	26	GO:0030520	1	5.53760200210104	23	intracellular estrogen receptor signaling pathway	intracellular estrogen receptor signaling pathway
GO:0007389	24	GO:0003002	0.985	5.52287874528034	31	pattern specification process	regionalization
GO:0016049	14	GO:0060560	0.819	5.52287874528034	0	cell growth	developmental growth involved in morphogenesis
GO:0006399	5	GO:0034470	0.857	5.46852108295774	2	tRNA metabolic process	ncRNA processing
GO:0006611	27	GO:0006611	1	5.42021640338319	38	protein export from nucleus	protein export from nucleus
GO:0006913	27	GO:0006611	0.848	5.4089353929735	52	nucleocytoplasmic transport	protein export from nucleus
GO:0051169	27	GO:0006611	0.848	5.4089353929735	0	nuclear transport	protein export from nucleus
GO:0010558	21	GO:0010629	0.753	5.34678748622466	0	negative regulation of macromolecule biosynthetic process	negative regulation of gene expression
GO:0007292	11	GO:0007281	0.782	5.32790214206428	19	female gamete generation	germ cell development
GO:0034654	6	GO:0010556	0.757	5.2839966563652	0	nucleobase-containing compound biosynthetic process	regulation of macromolecule biosynthetic process
GO:0022603	28	GO:0022603	0.992	5.18045606445813	0	regulation of anatomical structure morphogenesis	regulation of anatomical structure morphogenesis
GO:0033036	12	GO:0006403	0.677	5.16749108729376	0	macromolecule localization	RNA localization
GO:0030182	18	GO:0031175	0.929	5.16749108729376	170	neuron differentiation	neuron projection development
GO:2000026	28	GO:0022603	0.743	5.1249387366083	0	regulation of multicellular organismal development	regulation of anatomical structure morphogenesis
GO:0048859	29	GO:0048859	1	5.11918640771921	4	formation of anatomical boundary	formation of anatomical boundary
GO:0051172	21	GO:0010629	0.778	5.09151498112135	0	negative regulation of nitrogen compound metabolic process	negative regulation of gene expression
GO:0009790	30	GO:0009790	0.986	5.04095860767891	11	embryo development	embryo development
GO:0060284	28	GO:0022603	0.69	5.03151705144607	0	regulation of cell development	regulation of anatomical structure morphogenesis
GO:0042078	31	GO:0042078	1	5.01772876696043	1	germ-line stem cell division	germ-line stem cell division
GO:1990138	14	GO:0060560	0.968	5	25	neuron projection extension	developmental growth involved in morphogenesis
GO:0007409	18	GO:0031175	0.903	5	94	axonogenesis	neuron projection development
GO:0009451	15	GO:0043967	0.405	4.95860731484177	1	RNA modification	histone H4 acetylation
GO:1901360	2	GO:0016070	0.806	4.95860731484177	0	organic cyclic compound metabolic process	RNA metabolic process
GO:0071166	27	GO:0006611	0.332	4.92081875395237	1	ribonucleoprotein complex localization	protein export from nucleus
GO:0014032	16	GO:0048468	0.604	4.88605664769316	20	neural crest cell development	cell development
GO:0009653	13	GO:0000902	0.764	4.88605664769316	131	anatomical structure morphogenesis	cell morphogenesis
GO:0051962	28	GO:0022603	0.611	4.88605664769316	0	positive regulation of nervous system development	regulation of anatomical structure morphogenesis
GO:0048569	32	GO:0048569	1	4.85387196432176	0	post-embryonic animal organ development	post-embryonic animal organ development
GO:0050657	33	GO:0050657	0.998	4.82390874094432	0	nucleic acid transport	nucleic acid transport
GO:2000113	8	GO:2000112	0.934	4.82390874094432	0	negative regulation of cellular macromolecule biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:0050658	33	GO:0050657	0.998	4.82390874094432	10	RNA transport	nucleic acid transport
GO:0051168	27	GO:0006611	0.908	4.79588001734407	14	nuclear export	protein export from nucleus
GO:0051253	21	GO:0010629	0.737	4.76955107862173	0	negative regulation of RNA metabolic process	negative regulation of gene expression
GO:0042274	3	GO:0022613	0.84	4.74472749489669	22	ribosomal small subunit biogenesis	ribonucleoprotein complex biogenesis
GO:0048588	14	GO:0060560	0.828	4.74472749489669	2	developmental cell growth	developmental growth involved in morphogenesis
GO:0022008	18	GO:0031175	0.885	4.74472749489669	56	neurogenesis	neuron projection development
GO:0051236	12	GO:0006403	0.983	4.72124639904717	0	establishment of RNA localization	RNA localization
GO:0007399	18	GO:0031175	0.797	4.72124639904717	375	nervous system development	neuron projection development
GO:0043488	34	GO:0043488	0.998	4.72124639904717	42	regulation of mRNA stability	regulation of mRNA stability
GO:0048699	18	GO:0031175	0.914	4.72124639904717	9	generation of neurons	neuron projection development
GO:0017148	19	GO:0006412	0.866	4.72124639904717	95	negative regulation of translation	translation
GO:0009994	11	GO:0007281	0.861	4.69897000433602	4	oocyte differentiation	germ cell development
GO:0007165	35	GO:0007165	0.893	4.69897000433602	1108	signal transduction	signal transduction
GO:0051656	36	GO:0051656	0.996	4.65757731917779	3	establishment of organelle localization	establishment of organelle localization
GO:0045944	6	GO:0010556	0.739	4.63827216398241	1497	positive regulation of transcription by RNA polymerase II	regulation of macromolecule biosynthetic process
GO:0043487	34	GO:0043488	0.994	4.63827216398241	0	regulation of RNA stability	regulation of mRNA stability
GO:0030518	26	GO:0030520	0.94	4.60205999132796	6	intracellular steroid hormone receptor signaling pathway	intracellular estrogen receptor signaling pathway
GO:0048589	14	GO:0060560	0.906	4.58502665202918	23	developmental growth	developmental growth involved in morphogenesis
GO:0048523	21	GO:0010629	0.609	4.58502665202918	0	negative regulation of cellular process	negative regulation of gene expression
GO:0010628	7	GO:0048522	0.514	4.56863623584101	555	positive regulation of gene expression	positive regulation of cellular process
GO:0045934	21	GO:0010629	0.725	4.55284196865778	0	negative regulation of nucleobase-containing compound metabolic process	negative regulation of gene expression
GO:0009952	24	GO:0003002	0.906	4.55284196865778	87	anterior/posterior pattern specification	regionalization
GO:0019827	37	GO:0019827	0.999	4.55284196865778	37	stem cell population maintenance	stem cell population maintenance
GO:0009791	38	GO:0009791	0.999	4.53760200210104	70	post-embryonic development	post-embryonic development
GO:0048870	39	GO:0048870	0.979	4.53760200210104	39	cell motility	cell motility
GO:0060966	21	GO:0010629	0.643	4.49485002168009	0	regulation of gene silencing by RNA	negative regulation of gene expression
GO:0044087	3	GO:0022613	0.641	4.49485002168009	0	regulation of cellular component biogenesis	ribonucleoprotein complex biogenesis
GO:0035194	10	GO:0010608	0.924	4.49485002168009	8	RNA-mediated post-transcriptional gene silencing	post-transcriptional regulation of gene expression
GO:0048729	40	GO:0048729	0.992	4.48148606012211	3	tissue morphogenesis	tissue morphogenesis
GO:0048640	14	GO:0060560	0.774	4.48148606012211	1	negative regulation of developmental growth	developmental growth involved in morphogenesis
GO:0018130	6	GO:0010556	0.753	4.46852108295774	0	heterocycle biosynthetic process	regulation of macromolecule biosynthetic process
GO:0048583	41	GO:0048583	0.936	4.45593195564972	1	regulation of response to stimulus	regulation of response to stimulus
GO:0040008	14	GO:0060560	0.832	4.45593195564972	14	regulation of growth	developmental growth involved in morphogenesis
GO:0009967	42	GO:0009967	0.982	4.44369749923271	10	positive regulation of signal transduction	positive regulation of signal transduction
GO:0098727	37	GO:0019827	0.996	4.43179827593301	1	maintenance of cell number	stem cell population maintenance
GO:0016441	10	GO:0010608	0.925	4.42021640338319	5	post-transcriptional gene silencing	post-transcriptional regulation of gene expression
GO:0040029	4	GO:0071840	0.464	4.4089353929735	27	epigenetic regulation of gene expression	cellular component organization or biogenesis
GO:0010160	29	GO:0048859	0.911	4.4089353929735	0	formation of animal organ boundary	formation of anatomical boundary
GO:0034248	19	GO:0006412	0.842	4.39794000867204	0	regulation of amide metabolic process	translation
GO:0031123	1	GO:0006396	0.738	4.38721614328026	7	RNA 3'-end processing	RNA processing
GO:0014031	40	GO:0048729	0.452	4.3767507096021	6	mesenchymal cell development	tissue morphogenesis
GO:0071824	4	GO:0071840	0.478	4.34678748622466	0	protein-DNA complex subunit organization	cellular component organization or biogenesis
GO:0009966	35	GO:0007165	0.739	4.33724216831843	37	regulation of signal transduction	signal transduction
GO:0031327	21	GO:0010629	0.733	4.33724216831843	2	negative regulation of cellular biosynthetic process	negative regulation of gene expression
GO:0019438	6	GO:0010556	0.753	4.30980391997149	0	aromatic compound biosynthetic process	regulation of macromolecule biosynthetic process
GO:0061013	5	GO:0034470	0.414	4.29242982390206	0	regulation of mRNA catabolic process	ncRNA processing
GO:0016573	15	GO:0043967	0.914	4.27572413039921	54	histone acetylation	histone H4 acetylation
GO:0036211	15	GO:0043967	0.546	4.27572413039921	84	protein modification process	histone H4 acetylation
GO:0009887	13	GO:0000902	0.668	4.26760624017703	106	animal organ morphogenesis	cell morphogenesis
GO:0008052	29	GO:0048859	0.911	4.26760624017703	1	sensory organ boundary specification	formation of anatomical boundary
GO:0035195	10	GO:0010608	0.923	4.24412514432751	855	miRNA-mediated gene silencing	post-transcriptional regulation of gene expression
GO:0007017	43	GO:0007017	0.987	4.23657200643706	17	microtubule-based process	microtubule-based process
GO:0051640	36	GO:0051656	0.964	4.23657200643706	4	organelle localization	establishment of organelle localization
GO:0060964	10	GO:0010608	0.694	4.23657200643706	7	regulation of miRNA-mediated gene silencing	post-transcriptional regulation of gene expression
GO:0006405	33	GO:0050657	0.963	4.22184874961636	18	RNA export from nucleus	nucleic acid transport
GO:0000578	24	GO:0003002	0.768	4.19382002601611	7	embryonic axis specification	regionalization
GO:0016477	39	GO:0048870	0.966	4.18045606445813	253	cell migration	cell motility
GO:0050684	5	GO:0034470	0.663	4.18045606445813	20	regulation of mRNA processing	ncRNA processing
GO:0032259	22	GO:0043414	0.988	4.18045606445813	55	methylation	macromolecule methylation
GO:0051960	28	GO:0022603	0.647	4.17392519729917	2	regulation of nervous system development	regulation of anatomical structure morphogenesis
GO:0009890	21	GO:0010629	0.736	4.13076828026902	2	negative regulation of biosynthetic process	negative regulation of gene expression
GO:0018393	15	GO:0043967	0.911	4.1249387366083	7	internal peptidyl-lysine acetylation	histone H4 acetylation
GO:0016358	20	GO:0030030	0.763	4.10790539730952	41	dendrite development	cell projection organization
GO:0048864	16	GO:0048468	0.608	4.10237290870956	7	stem cell development	cell development
GO:0006475	15	GO:0043967	0.91	4.09691001300806	4	internal protein amino acid acetylation	histone H4 acetylation
GO:0061564	18	GO:0031175	0.915	4.07572071393812	22	axon development	neuron projection development
GO:0014033	16	GO:0048468	0.479	4.06550154875643	11	neural crest cell differentiation	cell development
GO:0000470	3	GO:0022613	0.748	4.06048074738138	7	maturation of LSU-rRNA	ribonucleoprotein complex biogenesis
GO:0072091	44	GO:0072091	0.999	4.05060999335509	11	regulation of stem cell proliferation	regulation of stem cell proliferation
GO:0034249	19	GO:0006412	0.79	4.04095860767891	0	negative regulation of amide metabolic process	translation
GO:0043401	26	GO:0030520	0.93	4.02227639471115	22	steroid hormone mediated signaling pathway	intracellular estrogen receptor signaling pathway
GO:0050793	28	GO:0022603	0.811	4.01322826573375	7	regulation of developmental process	regulation of anatomical structure morphogenesis
GO:0007155	45	GO:0007155	0.981	4.0087739243075	493	cell adhesion	cell adhesion
GO:0009755	26	GO:0030520	0.9	4.0087739243075	50	hormone-mediated signaling pathway	intracellular estrogen receptor signaling pathway
GO:0009892	21	GO:0010629	0.84	4.00436480540245	0	negative regulation of metabolic process	negative regulation of gene expression
GO:0017145	31	GO:0042078	0.876	4.00436480540245	7	stem cell division	germ-line stem cell division
GO:0048259	46	GO:0048259	0.999	4	2	regulation of receptor-mediated endocytosis	regulation of receptor-mediated endocytosis
GO:0009798	24	GO:0003002	0.829	4	1	axis specification	regionalization
GO:2000637	10	GO:0010608	0.647	3.95860731484178	15	positive regulation of miRNA-mediated gene silencing	post-transcriptional regulation of gene expression
GO:0048232	11	GO:0007281	0.879	3.95860731484178	4	male gamete generation	germ cell development
GO:0035282	24	GO:0003002	0.851	3.95860731484178	1	segmentation	regionalization
GO:0034728	4	GO:0071840	0.443	3.95860731484178	6	nucleosome organization	cellular component organization or biogenesis
GO:0018394	15	GO:0043967	0.906	3.88605664769316	6	peptidyl-lysine acetylation	histone H4 acetylation
GO:0000278	47	GO:0000278	0.989	3.88605664769316	149	mitotic cell cycle	mitotic cell cycle
GO:0010769	13	GO:0000902	0.719	3.85387196432176	1	regulation of cell morphogenesis involved in differentiation	cell morphogenesis
GO:0048675	14	GO:0060560	0.94	3.85387196432176	36	axon extension	developmental growth involved in morphogenesis
GO:0022402	47	GO:0000278	0.838	3.82390874094432	0	cell cycle process	mitotic cell cycle
GO:0007049	47	GO:0000278	0.874	3.82390874094432	283	cell cycle	mitotic cell cycle
GO:0007154	42	GO:0009967	0.599	3.79588001734407	18	cell communication	positive regulation of signal transduction
GO:0035051	48	GO:0035051	0.998	3.79588001734407	3	cardiocyte differentiation	cardiocyte differentiation
GO:0009880	24	GO:0003002	0.809	3.79588001734407	29	embryonic pattern specification	regionalization
GO:0000027	3	GO:0022613	0.756	3.76955107862173	24	ribosomal large subunit assembly	ribonucleoprotein complex biogenesis
GO:0000154	15	GO:0043967	0.356	3.74472749489669	4	rRNA modification	histone H4 acetylation
GO:0014013	28	GO:0022603	0.561	3.74472749489669	2	regulation of gliogenesis	regulation of anatomical structure morphogenesis
GO:0007283	11	GO:0007281	0.872	3.74472749489669	456	spermatogenesis	germ cell development
GO:0048709	18	GO:0031175	0.634	3.74472749489669	34	oligodendrocyte differentiation	neuron projection development
GO:0048738	40	GO:0048729	0.626	3.72124639904717	17	cardiac muscle tissue development	tissue morphogenesis
GO:0006401	34	GO:0043488	0.933	3.72124639904717	38	RNA catabolic process	regulation of mRNA stability
GO:0043543	15	GO:0043967	0.874	3.69897000433602	0	protein acylation	histone H4 acetylation
GO:0051491	20	GO:0030030	0.631	3.69897000433602	37	positive regulation of filopodium assembly	cell projection organization
GO:0007351	24	GO:0003002	0.736	3.69897000433602	0	tripartite regional subdivision	regionalization
GO:0006513	23	GO:0051246	0.409	3.69897000433602	52	protein monoubiquitination	regulation of protein metabolic process
GO:0008595	24	GO:0003002	0.736	3.69897000433602	8	anterior/posterior axis specification, embryo	regionalization
GO:0030490	3	GO:0022613	0.809	3.69897000433602	23	maturation of SSU-rRNA	ribonucleoprotein complex biogenesis
GO:0001736	13	GO:0000902	0.5	3.67778070526608	17	establishment of planar polarity	cell morphogenesis
GO:0007010	4	GO:0071840	0.644	3.67778070526608	156	cytoskeleton organization	cellular component organization or biogenesis
GO:0044089	3	GO:0022613	0.595	3.65757731917779	1	positive regulation of cellular component biogenesis	ribonucleoprotein complex biogenesis
GO:0000460	3	GO:0022613	0.775	3.65757731917779	16	maturation of 5.8S rRNA	ribonucleoprotein complex biogenesis
GO:0000469	49	GO:0000469	1	3.65757731917779	3	cleavage involved in rRNA processing	cleavage involved in rRNA processing
GO:0048024	5	GO:0034470	0.649	3.63827216398241	22	regulation of mRNA splicing, via spliceosome	ncRNA processing
GO:0001738	40	GO:0048729	0.817	3.63827216398241	4	morphogenesis of a polarized epithelium	tissue morphogenesis
