go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0065007	8	GO:0065007	0.575	4.07058107428571	0	biological regulation	biological regulation
GO:0051052	6	GO:0006260	0.712	3.92081875395238	0	regulation of DNA metabolic process	DNA replication
GO:0010389	3	GO:0010564	0.806	3.92081875395238	13	regulation of G2/M transition of mitotic cell cycle	regulation of cell cycle process
GO:0048285	4	GO:0051276	0.564	3.92081875395238	0	organelle fission	chromosome organization
GO:0044839	3	GO:0010564	0.689	3.88605664769316	2	cell cycle G2/M phase transition	regulation of cell cycle process
GO:0090329	6	GO:0006260	0.851	3.88605664769316	1	regulation of DNA-templated DNA replication	DNA replication
GO:0000819	3	GO:0010564	0.738	3.85387196432176	3	sister chromatid segregation	regulation of cell cycle process
GO:0061982	1	GO:0140013	0.945	3.76955107862173	0	meiosis I cell cycle process	meiotic nuclear division
GO:1902749	3	GO:0010564	0.813	3.74472749489669	6	regulation of cell cycle G2/M phase transition	regulation of cell cycle process
GO:0002478	9	GO:0002478	1	3.65757731917779	0	antigen processing and presentation of exogenous peptide antigen	antigen processing and presentation of exogenous peptide antigen
GO:1902850	3	GO:0010564	0.695	3.63827216398241	2	microtubule cytoskeleton organization involved in mitosis	regulation of cell cycle process
GO:0061640	3	GO:0010564	0.676	3.58502665202918	23	cytoskeleton-dependent cytokinesis	regulation of cell cycle process
GO:0007346	3	GO:0010564	0.856	3.53760200210104	68	regulation of mitotic cell cycle	regulation of cell cycle process
GO:0032506	3	GO:0010564	0.616	3.49485002168009	4	cytokinetic process	regulation of cell cycle process
GO:0019884	9	GO:0002478	0.99	3.45593195564972	2	antigen processing and presentation of exogenous antigen	antigen processing and presentation of exogenous peptide antigen
GO:0006275	6	GO:0006260	0.908	3.45593195564972	46	regulation of DNA replication	DNA replication
GO:0008608	3	GO:0010564	0.623	3.43179827593301	19	attachment of spindle microtubules to kinetochore	regulation of cell cycle process
GO:0051303	10	GO:0051303	0.999	3.42021640338319	4	establishment of chromosome localization	establishment of chromosome localization
GO:0051445	1	GO:0140013	0.829	3.4089353929735	20	regulation of meiotic cell cycle	meiotic nuclear division
GO:0090307	3	GO:0010564	0.641	3.4089353929735	47	mitotic spindle assembly	regulation of cell cycle process
GO:0050789	8	GO:0065007	0.552	3.38721614328026	0	regulation of biological process	biological regulation
GO:0006376	11	GO:0006376	1	3.36653154442041	23	mRNA splice site selection	mRNA splice site selection
GO:0044770	3	GO:0010564	0.789	3.2839966563652	6	cell cycle phase transition	regulation of cell cycle process
GO:0050000	10	GO:0051303	0.993	3.2518119729938	0	chromosome localization	establishment of chromosome localization
GO:0007051	3	GO:0010564	0.711	3.24412514432751	23	spindle organization	regulation of cell cycle process
GO:0048002	9	GO:0002478	0.926	3.17392519729917	3	antigen processing and presentation of peptide antigen	antigen processing and presentation of exogenous peptide antigen
GO:0044786	6	GO:0006260	0.824	3.16749108729376	0	cell cycle DNA replication	DNA replication
GO:0044085	7	GO:0071840	0.72	3.15490195998574	1	cellular component biogenesis	cellular component organization or biogenesis
GO:0048609	1	GO:0140013	0.718	3.15490195998574	4	multicellular organismal reproductive process	meiotic nuclear division
GO:0000070	3	GO:0010564	0.726	3.05060999335509	35	mitotic sister chromatid segregation	regulation of cell cycle process
GO:0045995	12	GO:0045995	0.999	3.03621217265444	56	regulation of embryonic development	regulation of embryonic development
GO:0044772	3	GO:0010564	0.77	3.0268721464003	21	mitotic cell cycle phase transition	regulation of cell cycle process
GO:0050794	8	GO:0065007	0.491	3.0268721464003	0	regulation of cellular process	biological regulation
GO:0007143	4	GO:0051276	0.425	3.00436480540245	7	female meiotic nuclear division	chromosome organization
GO:0000723	4	GO:0051276	0.885	3	68	telomere maintenance	chromosome organization
GO:0006397	11	GO:0006376	0.76	3	180	mRNA processing	mRNA splice site selection
GO:0019886	9	GO:0002478	0.984	2.98716277529483	41	antigen processing and presentation of exogenous peptide antigen via MHC class II	antigen processing and presentation of exogenous peptide antigen
GO:0032504	1	GO:0140013	0.721	2.97061622231479	0	multicellular organism reproduction	meiotic nuclear division
GO:0032200	4	GO:0051276	0.892	2.97061622231479	27	telomere organization	chromosome organization
GO:0002504	9	GO:0002478	0.833	2.92445303860747	1	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	antigen processing and presentation of exogenous peptide antigen
GO:1902410	3	GO:0010564	0.587	2.92445303860747	4	mitotic cytokinetic process	regulation of cell cycle process
GO:0002495	9	GO:0002478	0.877	2.92445303860747	3	antigen processing and presentation of peptide antigen via MHC class II	antigen processing and presentation of exogenous peptide antigen
GO:0006836	13	GO:0006836	0.998	2.91364016932525	39	neurotransmitter transport	neurotransmitter transport
GO:0010948	3	GO:0010564	0.901	2.87614835903291	2	negative regulation of cell cycle process	regulation of cell cycle process
GO:0009790	12	GO:0045995	0.736	2.87614835903291	11	embryo development	regulation of embryonic development
GO:0019229	14	GO:0019229	1	2.85078088734462	20	regulation of vasoconstriction	regulation of vasoconstriction
GO:0022607	7	GO:0071840	0.708	2.84466396253494	1	cellular component assembly	cellular component organization or biogenesis
GO:1904385	15	GO:1904385	1	2.82390874094432	14	cellular response to angiotensin	cellular response to angiotensin
GO:0090304	11	GO:0006376	0.404	2.78781239559604	0	nucleic acid metabolic process	mRNA splice site selection
GO:0019882	9	GO:0002478	0.898	2.73048705578208	24	antigen processing and presentation	antigen processing and presentation of exogenous peptide antigen
GO:0089718	16	GO:0089718	0.999	2.65169513695184	15	amino acid import across plasma membrane	amino acid import across plasma membrane
GO:0016570	17	GO:0016570	0.993	2.65169513695184	84	histone modification	histone modification
GO:0051225	3	GO:0010564	0.674	2.61439372640169	50	spindle assembly	regulation of cell cycle process
GO:0048468	2	GO:0032502	0.592	2.59859945921846	21	cell development	developmental process
GO:0006259	6	GO:0006260	0.795	2.59345981956604	24	DNA metabolic process	DNA replication
GO:0051128	7	GO:0071840	0.685	2.59006687666871	3	regulation of cellular component organization	cellular component organization or biogenesis
GO:0016071	11	GO:0006376	0.71	2.56066730616974	6	mRNA metabolic process	mRNA splice site selection
GO:0007276	1	GO:0140013	0.708	2.55595520408192	20	gamete generation	meiotic nuclear division
GO:0030154	2	GO:0032502	0.677	2.55129368009492	599	cell differentiation	developmental process
GO:1990776	15	GO:1904385	0.989	2.54515513999149	6	response to angiotensin	cellular response to angiotensin
GO:0048869	2	GO:0032502	0.679	2.54515513999149	0	cellular developmental process	developmental process
GO:0048232	1	GO:0140013	0.689	2.54211810326601	4	male gamete generation	meiotic nuclear division
GO:0010833	4	GO:0051276	0.803	2.53313237964589	10	telomere maintenance via telomere lengthening	chromosome organization
GO:0042246	18	GO:0042246	0.999	2.51570016065321	20	tissue regeneration	tissue regeneration
GO:0032508	4	GO:0051276	0.778	2.50307035192679	63	DNA duplex unwinding	chromosome organization
GO:0007080	10	GO:0051303	0.968	2.50307035192679	47	mitotic metaphase plate congression	establishment of chromosome localization
GO:0043010	2	GO:0032502	0.402	2.49894073778225	41	camera-type eye development	developmental process
GO:0045786	3	GO:0010564	0.839	2.49757288001557	54	negative regulation of cell cycle	regulation of cell cycle process
GO:0000910	3	GO:0010564	0.706	2.48280410205003	0	cytokinesis	regulation of cell cycle process
GO:0000377	11	GO:0006376	0.794	2.48280410205003	0	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	mRNA splice site selection
GO:0000398	11	GO:0006376	0.794	2.48280410205003	345	mRNA splicing, via spliceosome	mRNA splice site selection
GO:2001020	19	GO:2001020	0.997	2.47108329972235	15	regulation of response to DNA damage stimulus	regulation of response to DNA damage stimulus
GO:0051310	10	GO:0051303	0.987	2.46470587995723	17	metaphase plate congression	establishment of chromosome localization
GO:0006396	11	GO:0006376	0.658	2.46344155742847	544	RNA processing	mRNA splice site selection
GO:0033619	17	GO:0016570	0.358	2.46092390120722	18	membrane protein proteolysis	histone modification
GO:0008380	11	GO:0006376	0.759	2.45717457304082	173	RNA splicing	mRNA splice site selection
GO:0070301	19	GO:2001020	0.525	2.44855000202712	65	cellular response to hydrogen peroxide	regulation of response to DNA damage stimulus
GO:0044703	1	GO:0140013	0.623	2.44490555142168	0	multi-organism reproductive process	meiotic nuclear division
GO:0051259	7	GO:0071840	0.466	2.44490555142168	17	protein complex oligomerization	cellular component organization or biogenesis
GO:0065003	7	GO:0071840	0.618	2.43889861635094	139	protein-containing complex assembly	cellular component organization or biogenesis
GO:0071897	6	GO:0006260	0.645	2.43062609038495	30	DNA biosynthetic process	DNA replication
GO:1903522	14	GO:0019229	0.839	2.42365864979421	0	regulation of blood circulation	regulation of vasoconstriction
GO:0000375	11	GO:0006376	0.791	2.42250820016277	25	RNA splicing, via transesterification reactions	mRNA splice site selection
GO:0007530	1	GO:0140013	0.528	2.38721614328026	8	sex determination	meiotic nuclear division
GO:1901987	3	GO:0010564	0.934	2.36754270781528	3	regulation of cell cycle phase transition	regulation of cell cycle process
GO:2000112	20	GO:2000112	0.994	2.33913452199613	0	regulation of cellular macromolecule biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:0090398	19	GO:2001020	0.533	2.33724216831843	56	cellular senescence	regulation of response to DNA damage stimulus
GO:0051952	16	GO:0089718	0.507	2.33068311943389	0	regulation of amine transport	amino acid import across plasma membrane
GO:0035108	2	GO:0032502	0.363	2.32605800136591	15	limb morphogenesis	developmental process
GO:0022412	1	GO:0140013	0.673	2.31966448658544	0	cellular process involved in reproduction in multicellular organism	meiotic nuclear division
GO:0051054	6	GO:0006260	0.664	2.31336373073771	2	positive regulation of DNA metabolic process	DNA replication
GO:0051954	16	GO:0089718	0.473	2.29929628285498	0	positive regulation of amine transport	amino acid import across plasma membrane
GO:0000212	3	GO:0010564	0.565	2.29843201494407	7	meiotic spindle organization	regulation of cell cycle process
GO:0014074	15	GO:1904385	0.576	2.28232949699774	8	response to purine-containing compound	cellular response to angiotensin
GO:0031570	3	GO:0010564	0.831	2.27408836770495	0	DNA integrity checkpoint signaling	regulation of cell cycle process
GO:0000075	3	GO:0010564	0.864	2.26280735729526	0	cell cycle checkpoint signaling	regulation of cell cycle process
GO:0032392	4	GO:0051276	0.788	2.25884840114822	4	DNA geometric change	chromosome organization
GO:0003006	1	GO:0140013	0.732	2.25414480482627	5	developmental process involved in reproduction	meiotic nuclear division
GO:0048513	2	GO:0032502	0.658	2.24033215531037	18	animal organ development	developmental process
GO:0032890	16	GO:0089718	0.693	2.24033215531037	0	regulation of organic acid transport	amino acid import across plasma membrane
GO:0006974	19	GO:2001020	0.842	2.23582386760967	305	cellular response to DNA damage stimulus	regulation of response to DNA damage stimulus
GO:0000725	6	GO:0006260	0.633	2.22112552799726	5	recombinational repair	DNA replication
GO:0000724	6	GO:0006260	0.631	2.22112552799726	147	double-strand break repair via homologous recombination	DNA replication
GO:0006139	11	GO:0006376	0.387	2.21112488422458	30	nucleobase-containing compound metabolic process	mRNA splice site selection
GO:0043067	21	GO:0043067	0.984	2.21041928783557	3	regulation of programmed cell death	regulation of programmed cell death
GO:0040020	1	GO:0140013	0.842	2.20971483596676	6	regulation of meiotic nuclear division	meiotic nuclear division
GO:0007062	4	GO:0051276	0.776	2.20971483596676	20	sister chromatid cohesion	chromosome organization
GO:0043484	11	GO:0006376	0.684	2.20901152491118	88	regulation of RNA splicing	mRNA splice site selection
GO:0032885	20	GO:2000112	0.416	2.20901152491118	0	regulation of polysaccharide biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:0007140	1	GO:0140013	0.872	2.20411998265592	26	male meiotic nuclear division	meiotic nuclear division
GO:0043933	7	GO:0071840	0.633	2.19791074211827	1	protein-containing complex organization	cellular component organization or biogenesis
GO:0030326	2	GO:0032502	0.353	2.19791074211827	35	embryonic limb morphogenesis	developmental process
GO:0001505	22	GO:0001505	0.998	2.18641901143181	4	regulation of neurotransmitter levels	regulation of neurotransmitter levels
GO:0042770	19	GO:2001020	0.693	2.17783192063198	18	signal transduction in response to DNA damage	regulation of response to DNA damage stimulus
GO:0042310	14	GO:0019229	0.965	2.17005330405836	19	vasoconstriction	regulation of vasoconstriction
GO:0010556	20	GO:2000112	0.684	2.16685288808721	0	regulation of macromolecule biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:0006725	11	GO:0006376	0.381	2.13489602535887	1	cellular aromatic compound metabolic process	mRNA splice site selection
GO:1901990	3	GO:0010564	0.907	2.1180450286604	10	regulation of mitotic cell cycle phase transition	regulation of cell cycle process
GO:1901988	3	GO:0010564	0.889	2.11690664142431	1	negative regulation of cell cycle phase transition	regulation of cell cycle process
GO:0019438	11	GO:0006376	0.359	2.1157712303674	0	aromatic compound biosynthetic process	mRNA splice site selection
GO:0007186	23	GO:0007186	0.987	2.09312646527793	971	G protein-coupled receptor signaling pathway	G protein-coupled receptor signaling pathway
GO:0061512	24	GO:0061512	0.999	2.09151498112135	46	protein localization to cilium	protein localization to cilium
GO:0034645	20	GO:2000112	0.873	2.08724669632868	5	cellular macromolecule biosynthetic process	regulation of cellular macromolecule biosynthetic process
GO:1904356	4	GO:0051276	0.776	2.07468790850035	2	regulation of telomere maintenance via telomere lengthening	chromosome organization
GO:0060606	2	GO:0032502	0.335	2.06905096883248	0	tube closure	developmental process
GO:0001843	2	GO:0032502	0.334	2.06905096883248	80	neural tube closure	developmental process
GO:0048568	12	GO:0045995	0.669	2.0565054840939	31	embryonic organ development	regulation of embryonic development
GO:1902476	13	GO:0006836	0.336	2.05354773498693	119	chloride transmembrane transport	neurotransmitter transport
GO:0046324	13	GO:0006836	0.322	2.05060999335509	8	regulation of glucose import	neurotransmitter transport
GO:0000082	3	GO:0010564	0.715	2.05012229596313	78	G1/S transition of mitotic cell cycle	regulation of cell cycle process
GO:0034654	11	GO:0006376	0.366	2.04527520902094	0	nucleobase-containing compound biosynthetic process	mRNA splice site selection
GO:0046323	13	GO:0006836	0.328	2.04479346245806	15	glucose import	neurotransmitter transport
GO:0045448	12	GO:0045995	0.476	2.04000516167158	0	mitotic cell cycle, embryonic	regulation of embryonic development
GO:0032481	25	GO:0032481	0.999	2.04000516167158	25	positive regulation of type I interferon production	positive regulation of type I interferon production
GO:0044843	3	GO:0010564	0.723	2.0395292224657	2	cell cycle G1/S phase transition	regulation of cell cycle process
GO:0051642	26	GO:0051642	1	2.03621217265444	19	centrosome localization	centrosome localization
GO:0010256	4	GO:0051276	0.409	2.03151705144606	2	endomembrane system organization	chromosome organization
GO:0045930	3	GO:0010564	0.796	2.01908806222316	30	negative regulation of mitotic cell cycle	regulation of cell cycle process
GO:0040019	12	GO:0045995	0.906	2.01637371287547	16	positive regulation of embryonic development	regulation of embryonic development
GO:0033363	4	GO:0051276	0.445	2.01637371287547	5	secretory granule organization	chromosome organization
GO:0051606	27	GO:0051606	0.995	2.00480370840282	4	detection of stimulus	detection of stimulus
