GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0006955	immune response	2095	61	39.33	0.00028
GO:0032101	regulation of response to external stimu...	1121	38	21.04	0.00029
GO:0043085	positive regulation of catalytic activit...	1749	53	32.83	0.00029
GO:0071900	regulation of protein serine/threonine k...	658	26	12.35	0.00029
GO:0045859	regulation of protein kinase activity	1003	35	18.83	0.00030
GO:0044093	positive regulation of molecular functio...	2102	61	39.46	0.00031
GO:0071702	organic substance transport	3960	101	74.33	0.00031
GO:0051347	positive regulation of transferase activ...	850	31	15.96	0.00032
GO:0033036	macromolecule localization	4453	111	83.59	0.00033
GO:0061097	regulation of protein tyrosine kinase ac...	141	10	2.65	0.00033
GO:0051336	regulation of hydrolase activity	1418	45	26.62	0.00033
GO:0030307	positive regulation of cell growth	350	17	6.57	0.00035
GO:0045088	regulation of innate immune response	452	20	8.48	0.00036
GO:0042176	regulation of protein catabolic process	707	27	13.27	0.00038
GO:0007173	epidermal growth factor receptor signali...	258	14	4.84	0.00038
GO:0023061	signal release	745	28	13.98	0.00039
GO:0010647	positive regulation of cell communicatio...	2077	60	38.99	0.00039
GO:0048518	positive regulation of biological proces...	6545	152	122.86	0.00040
GO:0002221	pattern recognition receptor signaling p...	259	14	4.86	0.00040
GO:0023056	positive regulation of signaling	2080	60	39.04	0.00041
GO:0090150	establishment of protein localization to...	673	26	12.63	0.00041
GO:0040007	growth	2042	59	38.33	0.00044
GO:0007154	cell communication	5940	140	111.5	0.00044
GO:0050790	regulation of catalytic activity	2629	72	49.35	0.00045
GO:0031175	neuron projection development	1867	55	35.05	0.00045
GO:0030334	regulation of cell migration	790	29	14.83	0.00045
GO:0048583	regulation of response to stimulus	4246	106	79.7	0.00047
GO:0030162	regulation of proteolysis	1110	37	20.84	0.00048
GO:0044087	regulation of cellular component biogene...	1655	50	31.07	0.00048
GO:0045089	positive regulation of innate immune res...	360	17	6.76	0.00048
GO:0045664	regulation of neuron differentiation	1153	38	21.64	0.00050
GO:0043408	regulation of MAPK cascade	875	31	16.42	0.00052
GO:0060429	epithelium development	2329	65	43.72	0.00055
GO:0040011	locomotion	2557	70	48	0.00055
GO:0043542	endothelial cell migration	238	13	4.47	0.00058
GO:0010769	regulation of cell morphogenesis involve...	577	23	10.83	0.00058
GO:0043405	regulation of MAP kinase activity	435	19	8.17	0.00059
GO:1902533	positive regulation of intracellular sig...	1129	37	21.19	0.00066
GO:0035239	tube morphogenesis	1464	45	27.48	0.00066
GO:0048589	developmental growth	1550	47	29.09	0.00067
GO:2000241	regulation of reproductive process	547	22	10.27	0.00068
GO:0043406	positive regulation of MAP kinase activi...	338	16	6.34	0.00068
GO:0050773	regulation of dendrite development	307	15	5.76	0.00072
GO:0050767	regulation of neurogenesis	1386	43	26.02	0.00073
GO:0010975	regulation of neuron projection developm...	895	31	16.8	0.00075
GO:0019221	cytokine-mediated signaling pathway	588	23	11.04	0.00075
GO:2000116	regulation of cysteine-type endopeptidas...	375	17	7.04	0.00076
GO:0060322	head development	1182	38	22.19	0.00079
GO:0007417	central nervous system development	1477	45	27.72	0.00080
GO:0022603	regulation of anatomical structure morph...	1440	44	27.03	0.00086
GO:0051649	establishment of localization in cell	4513	110	84.71	0.00087
GO:0032879	regulation of localization	3210	83	60.25	0.00090
GO:0015718	monocarboxylic acid transport	219	12	4.11	0.00091
GO:0043087	regulation of GTPase activity	416	18	7.81	0.00091
GO:0043281	regulation of cysteine-type endopeptidas...	348	16	6.53	0.00093
GO:0010632	regulation of epithelial cell migration	283	14	5.31	0.00096
GO:0000165	MAPK cascade	991	33	18.6	0.00099
GO:0043547	positive regulation of GTPase activity	317	15	5.95	0.00100
GO:0048468	cell development	4382	107	82.25	0.00101
GO:1990778	protein localization to cell periphery	527	21	9.89	0.00101
GO:0038127	ERBB signaling pathway	285	14	5.35	0.00102
GO:0051338	regulation of transferase activity	1284	40	24.1	0.00105
GO:0048638	regulation of developmental growth	955	32	17.93	0.00107
GO:0002252	immune effector process	1586	47	29.77	0.00109
GO:0002376	immune system process	3232	83	60.67	0.00112
GO:0040008	regulation of growth	1416	43	26.58	0.00112
GO:0071345	cellular response to cytokine stimulus	1082	35	20.31	0.00116
GO:0051047	positive regulation of secretion	570	22	10.7	0.00116
GO:1902531	regulation of intracellular signal trans...	2079	58	39.02	0.00118
GO:0045597	positive regulation of cell differentiat...	1297	40	24.35	0.00127
GO:0022604	regulation of cell morphogenesis	846	29	15.88	0.00131
GO:0010594	regulation of endothelial cell migration	198	11	3.72	0.00132
GO:0031349	positive regulation of defense response	430	18	8.07	0.00133
GO:1903532	positive regulation of secretion by cell	540	21	10.14	0.00136
GO:0071356	cellular response to tumor necrosis fact...	199	11	3.74	0.00138
GO:0001775	cell activation	1561	46	29.3	0.00138
GO:0042335	cuticle development	230	12	4.32	0.00139
GO:0048646	anatomical structure formation involved ...	1825	52	34.26	0.00139
GO:0051345	positive regulation of hydrolase activit...	890	30	16.71	0.00140
GO:0042325	regulation of phosphorylation	1782	51	33.45	0.00141
GO:0051896	regulation of protein kinase B signaling	200	11	3.75	0.00143
GO:1901216	positive regulation of neuron death	200	11	3.75	0.00143
GO:0002833	positive regulation of response to bioti...	398	17	7.47	0.00145
GO:0002831	regulation of response to biotic stimulu...	581	22	10.91	0.00148
GO:0007552	metamorphosis	696	25	13.06	0.00149
GO:0050794	regulation of cellular process	9626	206	180.69	0.00150
GO:0045055	regulated exocytosis	1225	38	22.99	0.00152
GO:0002224	toll-like receptor signaling pathway	172	10	3.23	0.00155
GO:1900076	regulation of cellular response to insul...	172	10	3.23	0.00155
GO:0051050	positive regulation of transport	1398	42	26.24	0.00158
GO:0006869	lipid transport	437	18	8.2	0.00159
GO:0055085	transmembrane transport	1793	51	33.66	0.00161
GO:0009967	positive regulation of signal transducti...	1796	51	33.71	0.00167
GO:0051641	cellular localization	5703	132	107.05	0.00170
GO:0120035	regulation of plasma membrane bounded ce...	1149	36	21.57	0.00171
GO:1905477	positive regulation of protein localizat...	205	11	3.85	0.00174
GO:0051241	negative regulation of multicellular org...	1537	45	28.85	0.00178
GO:0032868	response to insulin	515	20	9.67	0.00179
GO:0043312	neutrophil degranulation	905	30	16.99	0.00181
GO:0051962	positive regulation of nervous system de...	906	30	17.01	0.00184
GO:0061136	regulation of proteasomal protein catabo...	408	17	7.66	0.00188
GO:0001932	regulation of protein phosphorylation	1630	47	30.6	0.00191
GO:0019220	regulation of phosphate metabolic proces...	2032	56	38.14	0.00191
GO:0051174	regulation of phosphorus metabolic proce...	2032	56	38.14	0.00191
GO:0002165	instar larval or pupal development	788	27	14.79	0.00192
GO:0007420	brain development	1115	35	20.93	0.00192
GO:0015749	monosaccharide transmembrane transport	240	12	4.51	0.00199
GO:0002263	cell activation involved in immune respo...	1034	33	19.41	0.00199
GO:0072359	circulatory system development	1331	40	24.98	0.00204
GO:0006952	defense response	1680	48	31.54	0.00205
GO:0002283	neutrophil activation involved in immune...	913	30	17.14	0.00207
GO:0042119	neutrophil activation	913	30	17.14	0.00207
GO:0048667	cell morphogenesis involved in neuron di...	1376	41	25.83	0.00209
GO:0043491	protein kinase B signaling	211	11	3.96	0.00219
GO:0048705	skeletal system morphogenesis	243	12	4.56	0.00220
GO:0010876	lipid localization	678	24	12.73	0.00224
GO:0001505	regulation of neurotransmitter levels	640	23	12.01	0.00228
GO:0045861	negative regulation of proteolysis	380	16	7.13	0.00229
GO:0031344	regulation of cell projection organizati...	1169	36	21.94	0.00229
GO:0043062	extracellular structure organization	452	18	8.48	0.00229
GO:0045595	regulation of cell differentiation	2323	62	43.6	0.00230
GO:0051961	negative regulation of nervous system de...	602	22	11.3	0.00230
GO:0006468	protein phosphorylation	2096	57	39.34	0.00235
GO:0019915	lipid storage	312	14	5.86	0.00238
GO:0071310	cellular response to organic substance	3030	77	56.88	0.00241
GO:0046907	intracellular transport	3461	86	64.97	0.00241
GO:0036230	granulocyte activation	923	30	17.33	0.00243
GO:0044419	biological process involved in interspec...	2237	60	41.99	0.00244
GO:0051707	response to other organism	1695	48	31.82	0.00245
GO:0043207	response to external biotic stimulus	1697	48	31.85	0.00251
GO:0002446	neutrophil mediated immunity	926	30	17.38	0.00255
GO:1901653	cellular response to peptide	647	23	12.14	0.00261
GO:0010634	positive regulation of epithelial cell m...	185	10	3.47	0.00264
GO:0042752	regulation of circadian rhythm	185	10	3.47	0.00264
GO:1903050	regulation of proteolysis involved in pr...	459	18	8.62	0.00270
GO:0010604	positive regulation of macromolecule met...	3864	94	72.53	0.00272
GO:0031347	regulation of defense response	728	25	13.67	0.00273
GO:0002764	immune response-regulating signaling pat...	497	19	9.33	0.00276
GO:0015849	organic acid transport	460	18	8.63	0.00277
GO:0046942	carboxylic acid transport	460	18	8.63	0.00277
GO:0000902	cell morphogenesis	1886	52	35.4	0.00281
GO:0045862	positive regulation of proteolysis	652	23	12.24	0.00287
GO:0051173	positive regulation of nitrogen compound...	3531	87	66.28	0.00289
GO:0002274	myeloid leukocyte activation	977	31	18.34	0.00297
GO:0032434	regulation of proteasomal ubiquitin-depe...	286	13	5.37	0.00302
GO:0040017	positive regulation of locomotion	655	23	12.29	0.00304
GO:0048707	instar larval or pupal morphogenesis	655	23	12.29	0.00304
GO:0001568	blood vessel development	656	23	12.31	0.00310
GO:0048588	developmental cell growth	465	18	8.73	0.00310
GO:0045321	leukocyte activation	1453	42	27.27	0.00322
GO:0071417	cellular response to organonitrogen comp...	983	31	18.45	0.00325
GO:0006887	exocytosis	1367	40	25.66	0.00327
GO:0043299	leukocyte degranulation	942	30	17.68	0.00328
GO:0032869	cellular response to insulin stimulus	431	17	8.09	0.00331
GO:0051346	negative regulation of hydrolase activit...	432	17	8.11	0.00339
GO:0002366	leukocyte activation involved in immune ...	1028	32	19.3	0.00341
GO:0007444	imaginal disc development	781	26	14.66	0.00342
GO:0045666	positive regulation of neuron differenti...	701	24	13.16	0.00343
GO:0044092	negative regulation of molecular functio...	1329	39	24.95	0.00351
GO:0002275	myeloid cell activation involved in immu...	947	30	17.78	0.00354
GO:2000058	regulation of ubiquitin-dependent protei...	326	14	6.12	0.00354
GO:0009886	post-embryonic animal morphogenesis	703	24	13.2	0.00355
GO:0031109	microtubule polymerization or depolymeri...	193	10	3.62	0.00358
GO:0032368	regulation of lipid transport	193	10	3.62	0.00358
GO:0048812	neuron projection morphogenesis	1418	41	26.62	0.00359
GO:0043065	positive regulation of apoptotic process	948	30	17.79	0.00359
GO:0045732	positive regulation of protein catabolic...	435	17	8.17	0.00364
GO:1901699	cellular response to nitrogen compound	1075	33	20.18	0.00366
GO:0034219	carbohydrate transmembrane transport	259	12	4.86	0.00370
GO:0035265	organ growth	293	13	5.5	0.00371
GO:0007267	cell-cell signaling	1868	51	35.06	0.00378
GO:0018108	peptidyl-tyrosine phosphorylation	364	15	6.83	0.00379
GO:0034612	response to tumor necrosis factor	227	11	4.26	0.00383
GO:0018212	peptidyl-tyrosine modification	365	15	6.85	0.00389
GO:0001944	vasculature development	709	24	13.31	0.00395
GO:0002444	myeloid leukocyte mediated immunity	956	30	17.94	0.00405
GO:0048813	dendrite morphogenesis	515	19	9.67	0.00406
GO:0009607	response to biotic stimulus	1740	48	32.66	0.00409
GO:0048519	negative regulation of biological proces...	6136	138	115.18	0.00410
GO:0001558	regulation of cell growth	672	23	12.61	0.00416
GO:0002757	immune response-activating signaling pat...	479	18	8.99	0.00422
GO:0070887	cellular response to chemical stimulus	3727	90	69.96	0.00433
GO:0120039	plasma membrane bounded cell projection ...	1434	41	26.92	0.00436
GO:0071375	cellular response to peptide hormone sti...	596	21	11.19	0.00438
GO:0046883	regulation of hormone secretion	334	14	6.27	0.00438
GO:0006915	apoptotic process	2437	63	45.74	0.00445
GO:0043393	regulation of protein binding	371	15	6.96	0.00452
GO:0048858	cell projection morphogenesis	1437	41	26.97	0.00452
GO:0051049	regulation of transport	2253	59	42.29	0.00455
GO:0022607	cellular component assembly	4778	111	89.69	0.00465
GO:0071495	cellular response to endogenous stimulus	2075	55	38.95	0.00486
GO:0001764	neuron migration	202	10	3.79	0.00493
GO:0050829	defense response to Gram-negative bacter...	202	10	3.79	0.00493
GO:0016192	vesicle-mediated transport	2924	73	54.89	0.00505
GO:0050679	positive regulation of epithelial cell p...	203	10	3.81	0.00510
GO:2000146	negative regulation of cell motility	270	12	5.07	0.00514
GO:0060537	muscle tissue development	605	21	11.36	0.00518
GO:0051402	neuron apoptotic process	452	17	8.48	0.00532
GO:0090287	regulation of cellular response to growt...	342	14	6.42	0.00538
GO:0050769	positive regulation of neurogenesis	809	26	15.19	0.00540
GO:0048514	blood vessel morphogenesis	568	20	10.66	0.00540
GO:1901214	regulation of neuron death	608	21	11.41	0.00548
GO:1901698	response to nitrogen compound	1904	51	35.74	0.00551
GO:0048584	positive regulation of response to stimu...	2371	61	44.51	0.00575
GO:0040012	regulation of locomotion	1151	34	21.61	0.00576
GO:0019730	antimicrobial humoral response	207	10	3.89	0.00584
GO:0006508	proteolysis	2326	60	43.66	0.00584
GO:0051093	negative regulation of developmental pro...	1239	36	23.26	0.00585
GO:0050776	regulation of immune response	815	26	15.3	0.00593
GO:0010675	regulation of cellular carbohydrate meta...	241	11	4.52	0.00597
GO:0050730	regulation of peptidyl-tyrosine phosphor...	241	11	4.52	0.00597
GO:0051246	regulation of protein metabolic process	3573	86	67.07	0.00598
GO:0031330	negative regulation of cellular cataboli...	420	16	7.88	0.00600
GO:0045087	innate immune response	816	26	15.32	0.00603
GO:0032989	cellular component morphogenesis	2005	53	37.64	0.00605
GO:0001667	ameboidal-type cell migration	694	23	13.03	0.00609
GO:0006820	monoatomic anion transport	778	25	14.6	0.00634
GO:0002443	leukocyte mediated immunity	1073	32	20.14	0.00640
GO:0048569	post-embryonic animal organ development	820	26	15.39	0.00641
GO:0008219	cell death	2905	72	54.53	0.00644
GO:0008283	cell population proliferation	2386	61	44.79	0.00659
GO:0002253	activation of immune response	540	19	10.14	0.00667
GO:0012501	programmed cell death	2626	66	49.29	0.00682
GO:0090130	tissue migration	581	20	10.91	0.00688
GO:0000209	protein polyubiquitination	389	15	7.3	0.00691
GO:0008643	carbohydrate transport	281	12	5.27	0.00700
GO:0045927	positive regulation of growth	703	23	13.2	0.00707
GO:0008361	regulation of cell size	428	16	8.03	0.00714
GO:0051054	positive regulation of DNA metabolic pro...	318	13	5.97	0.00727
GO:0009895	negative regulation of catabolic process	467	17	8.77	0.00728
GO:0048814	regulation of dendrite morphogenesis	214	10	4.02	0.00732
GO:0045229	external encapsulating structure organiz...	506	18	9.5	0.00734
GO:0007623	circadian rhythm	392	15	7.36	0.00739
GO:1905952	regulation of lipid localization	319	13	5.99	0.00745
GO:0034097	response to cytokine	1215	35	22.81	0.00746
GO:0010951	negative regulation of endopeptidase act...	215	10	4.04	0.00755
GO:0008286	insulin receptor signaling pathway	249	11	4.67	0.00756
GO:0018210	peptidyl-threonine modification	249	11	4.67	0.00756
GO:0097191	extrinsic apoptotic signaling pathway	249	11	4.67	0.00756
GO:0009893	positive regulation of metabolic process	4150	97	77.9	0.00772
GO:0001525	angiogenesis	470	17	8.82	0.00774
GO:0071705	nitrogen compound transport	3315	80	62.23	0.00778
GO:0007155	cell adhesion	1003	30	18.83	0.00789
GO:1901701	cellular response to oxygen-containing c...	1666	45	31.27	0.00791
GO:0044262	cellular carbohydrate metabolic process	472	17	8.86	0.00806
GO:0050803	regulation of synapse structure or activ...	590	20	11.07	0.00809
GO:0043068	positive regulation of programmed cell d...	1005	30	18.86	0.00810
GO:0032990	cell part morphogenesis	1488	41	27.93	0.00812
GO:0015711	organic anion transport	671	22	12.6	0.00815
GO:1904659	glucose transmembrane transport	218	10	4.09	0.00829
GO:0030855	epithelial cell differentiation	1224	35	22.98	0.00833
GO:0043434	response to peptide hormone	796	25	14.94	0.00836
GO:0048675	axon extension	288	12	5.41	0.00843
GO:0061564	axon development	1096	32	20.57	0.00862
GO:0006612	protein targeting to membrane	476	17	8.93	0.00872
GO:0000904	cell morphogenesis involved in different...	1540	42	28.91	0.00876
GO:0003008	system process	2280	58	42.8	0.00899
GO:0010466	negative regulation of peptidase activit...	221	10	4.15	0.00908
GO:0048511	rhythmic process	518	18	9.72	0.00923
GO:0002164	larval development	887	27	16.65	0.00926
GO:0010243	response to organonitrogen compound	1774	47	33.3	0.00939
GO:0048639	positive regulation of developmental gro...	480	17	9.01	0.00943
GO:0007560	imaginal disc morphogenesis	559	19	10.49	0.00947
GO:0030163	protein catabolic process	1593	43	29.9	0.00951
GO:0042981	regulation of apoptotic process	2053	53	38.54	0.00955
GO:0070727	cellular macromolecule localization	3933	92	73.83	0.00960
GO:0030336	negative regulation of cell migration	258	11	4.84	0.00972
GO:0010942	positive regulation of cell death	1107	32	20.78	0.00990
GO:0009566	fertilization	259	11	4.86	0.00999
