go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0006081	14	GO:0006081	0.999	10.3565473235138	13	cellular aldehyde metabolic process	cellular aldehyde metabolic process
GO:0044283	1	GO:0032787	0.689	10.1804560644581	0	small molecule biosynthetic process	monocarboxylic acid metabolic process
GO:0036109	5	GO:0120254	0.789	10.1549019599857	10	alpha-linolenic acid metabolic process	olefinic compound metabolic process
GO:0006706	2	GO:0016042	0.795	10.0268721464003	7	steroid catabolic process	lipid catabolic process
GO:0009636	4	GO:0006805	0.387	10	74	response to toxic substance	xenobiotic metabolic process
GO:1901135	15	GO:1901135	0.983	9.67778070526608	1	carbohydrate derivative metabolic process	carbohydrate derivative metabolic process
GO:0033540	3	GO:0006629	0.566	9.67778070526608	18	fatty acid beta-oxidation using acyl-CoA oxidase	lipid metabolic process
GO:0046456	1	GO:0032787	0.685	9.50863830616573	9	icosanoid biosynthetic process	monocarboxylic acid metabolic process
GO:0001523	3	GO:0006629	0.688	9.49485002168009	35	retinoid metabolic process	lipid metabolic process
GO:0034308	10	GO:1901615	0.843	8.95860731484177	0	primary alcohol metabolic process	organic hydroxy compound metabolic process
GO:0051384	16	GO:0051384	0.999	8.88605664769316	56	response to glucocorticoid	response to glucocorticoid
GO:0009110	1	GO:0032787	0.508	8.74472749489669	0	vitamin biosynthetic process	monocarboxylic acid metabolic process
GO:0006694	3	GO:0006629	0.729	8.65757731917779	29	steroid biosynthetic process	lipid metabolic process
GO:0006633	1	GO:0032787	0.851	8.63827216398241	53	fatty acid biosynthetic process	monocarboxylic acid metabolic process
GO:0008210	6	GO:0042445	0.853	8.61978875828839	37	estrogen metabolic process	hormone metabolic process
GO:0042178	4	GO:0006805	0.879	8.53760200210104	25	xenobiotic catabolic process	xenobiotic metabolic process
GO:0031960	16	GO:0051384	0.987	8.18708664335714	5	response to corticosteroid	response to glucocorticoid
GO:0008152	17	GO:0008152	0.703	8.10790539730952	8	metabolic process	metabolic process
GO:1901687	9	GO:0006790	0.678	7.85387196432176	4	glutathione derivative biosynthetic process	sulfur compound metabolic process
GO:1901685	9	GO:0006790	0.678	7.85387196432176	0	glutathione derivative metabolic process	sulfur compound metabolic process
GO:0055086	1	GO:0032787	0.713	7.85387196432176	4	nucleobase-containing small molecule metabolic process	monocarboxylic acid metabolic process
GO:0072521	18	GO:0072521	0.993	7.72124639904717	0	purine-containing compound metabolic process	purine-containing compound metabolic process
GO:0097237	4	GO:0006805	0.457	7.65757731917779	8	cellular response to toxic substance	xenobiotic metabolic process
GO:0098754	4	GO:0006805	0.373	7.65757731917779	0	detoxification	xenobiotic metabolic process
GO:1901570	3	GO:0006629	0.627	7.58502665202918	0	fatty acid derivative biosynthetic process	lipid metabolic process
GO:0044272	9	GO:0006790	0.928	7.56863623584101	0	sulfur compound biosynthetic process	sulfur compound metabolic process
GO:0098869	4	GO:0006805	0.448	7.30980391997149	76	cellular oxidant detoxification	xenobiotic metabolic process
GO:1901336	19	GO:1901336	1	7.19382002601611	0	lactone biosynthetic process	lactone biosynthetic process
GO:0019853	19	GO:1901336	1	7.19382002601611	2	L-ascorbic acid biosynthetic process	lactone biosynthetic process
GO:0006767	1	GO:0032787	0.552	7.18045606445813	0	water-soluble vitamin metabolic process	monocarboxylic acid metabolic process
GO:0018879	20	GO:0018879	1	7.1249387366083	2	biphenyl metabolic process	biphenyl metabolic process
GO:0019585	1	GO:0032787	0.743	7.08092190762393	0	glucuronate metabolic process	monocarboxylic acid metabolic process
GO:0006063	1	GO:0032787	0.743	7.08092190762393	0	uronic acid metabolic process	monocarboxylic acid metabolic process
GO:0048545	16	GO:0051384	0.917	7.02227639471115	16	response to steroid hormone	response to glucocorticoid
GO:0007584	21	GO:0007584	0.999	6.95860731484177	56	response to nutrient	response to nutrient
GO:0042448	6	GO:0042445	0.794	6.92081875395237	14	progesterone metabolic process	hormone metabolic process
GO:0008206	3	GO:0006629	0.643	6.92081875395237	20	bile acid metabolic process	lipid metabolic process
GO:0042574	14	GO:0006081	0.912	6.88605664769316	26	retinal metabolic process	cellular aldehyde metabolic process
GO:0019369	1	GO:0032787	0.773	6.85387196432176	45	arachidonic acid metabolic process	monocarboxylic acid metabolic process
GO:0005996	22	GO:0005996	0.997	6.85387196432176	1	monosaccharide metabolic process	monosaccharide metabolic process
GO:0042572	10	GO:1901615	0.785	6.82390874094432	69	retinol metabolic process	organic hydroxy compound metabolic process
GO:0000038	1	GO:0032787	0.746	6.82390874094432	22	very long-chain fatty acid metabolic process	monocarboxylic acid metabolic process
GO:0005975	22	GO:0005996	0.906	6.79588001734407	125	carbohydrate metabolic process	monosaccharide metabolic process
GO:1990748	4	GO:0006805	0.454	6.76955107862173	3	cellular detoxification	xenobiotic metabolic process
GO:0006714	3	GO:0006629	0.481	6.74472749489669	0	sesquiterpenoid metabolic process	lipid metabolic process
GO:0006692	1	GO:0032787	0.763	6.58502665202918	0	prostanoid metabolic process	monocarboxylic acid metabolic process
GO:0006693	1	GO:0032787	0.763	6.58502665202918	27	prostaglandin metabolic process	monocarboxylic acid metabolic process
GO:0016999	23	GO:0016999	1	6.55284196865778	1	antibiotic metabolic process	antibiotic metabolic process
GO:0045989	24	GO:0045989	1	6.52287874528034	2	positive regulation of striated muscle contraction	positive regulation of striated muscle contraction
GO:0044237	17	GO:0008152	0.617	6.3767507096021	0	cellular metabolic process	metabolic process
GO:0033993	16	GO:0051384	0.802	6.32790214206428	9	response to lipid	response to glucocorticoid
GO:0042537	20	GO:0018879	0.86	6.26760624017703	1	benzene-containing compound metabolic process	biphenyl metabolic process
GO:1905952	25	GO:1905952	0.998	6.2518119729938	0	regulation of lipid localization	regulation of lipid localization
GO:0033574	16	GO:0051384	0.619	6.18045606445813	31	response to testosterone	response to glucocorticoid
GO:0072592	26	GO:0072592	1	6.16749108729376	3	oxygen metabolic process	oxygen metabolic process
GO:0071704	17	GO:0008152	0.681	5.95860731484177	0	organic substance metabolic process	metabolic process
GO:0042364	1	GO:0032787	0.477	5.95860731484177	0	water-soluble vitamin biosynthetic process	monocarboxylic acid metabolic process
GO:0070995	18	GO:0072521	0.647	5.92081875395237	5	NADPH oxidation	purine-containing compound metabolic process
GO:0006637	9	GO:0006790	0.886	5.88605664769316	33	acyl-CoA metabolic process	sulfur compound metabolic process
GO:0035383	9	GO:0006790	0.886	5.88605664769316	0	thioester metabolic process	sulfur compound metabolic process
GO:0033865	1	GO:0032787	0.596	5.82390874094432	0	nucleoside bisphosphate metabolic process	monocarboxylic acid metabolic process
GO:0034032	1	GO:0032787	0.596	5.82390874094432	0	purine nucleoside bisphosphate metabolic process	monocarboxylic acid metabolic process
GO:0033875	1	GO:0032787	0.596	5.82390874094432	0	ribonucleoside bisphosphate metabolic process	monocarboxylic acid metabolic process
GO:0006726	27	GO:0006726	1	5.79588001734407	2	eye pigment biosynthetic process	eye pigment biosynthetic process
GO:0008203	10	GO:1901615	0.864	5.79588001734407	90	cholesterol metabolic process	organic hydroxy compound metabolic process
GO:0016137	15	GO:1901135	0.655	5.76955107862173	1	glycoside metabolic process	carbohydrate derivative metabolic process
GO:0042441	27	GO:0006726	1	5.74472749489669	0	eye pigment metabolic process	eye pigment biosynthetic process
GO:0043474	27	GO:0006726	0.968	5.74472749489669	2	pigment metabolic process involved in pigmentation	eye pigment biosynthetic process
GO:0002933	3	GO:0006629	0.525	5.74472749489669	7	lipid hydroxylation	lipid metabolic process
GO:0043324	27	GO:0006726	1	5.74472749489669	0	pigment metabolic process involved in developmental pigmentation	eye pigment biosynthetic process
GO:0016125	3	GO:0006629	0.711	5.74472749489669	21	sterol metabolic process	lipid metabolic process
GO:0030301	28	GO:0030301	0.998	5.69897000433602	24	cholesterol transport	cholesterol transport
GO:0072524	18	GO:0072521	0.327	5.69897000433602	0	pyridine-containing compound metabolic process	purine-containing compound metabolic process
GO:0015918	28	GO:0030301	0.992	5.60205999132796	16	sterol transport	cholesterol transport
GO:0071385	16	GO:0051384	0.935	5.56863623584101	25	cellular response to glucocorticoid stimulus	response to glucocorticoid
GO:0006163	18	GO:0072521	0.984	5.55284196865778	4	purine nucleotide metabolic process	purine-containing compound metabolic process
GO:0006636	1	GO:0032787	0.761	5.52287874528034	18	unsaturated fatty acid biosynthetic process	monocarboxylic acid metabolic process
GO:0019216	3	GO:0006629	0.767	5.48148606012211	42	regulation of lipid metabolic process	lipid metabolic process
GO:0010876	25	GO:1905952	0.879	5.45593195564972	3	lipid localization	regulation of lipid localization
GO:0070980	20	GO:0018879	0.952	5.45593195564972	1	biphenyl catabolic process	biphenyl metabolic process
GO:0042759	1	GO:0032787	0.718	5.44369749923271	19	long-chain fatty acid biosynthetic process	monocarboxylic acid metabolic process
GO:0032411	29	GO:0032411	0.999	5.42021640338319	8	positive regulation of transporter activity	positive regulation of transporter activity
GO:0006739	18	GO:0072521	0.772	5.36653154442041	12	NADP metabolic process	purine-containing compound metabolic process
GO:0019852	19	GO:1901336	0.909	5.30102999566398	11	L-ascorbic acid metabolic process	lactone biosynthetic process
GO:1901334	19	GO:1901336	0.909	5.30102999566398	0	lactone metabolic process	lactone biosynthetic process
GO:0071384	16	GO:0051384	0.924	5.29242982390206	1	cellular response to corticosteroid stimulus	response to glucocorticoid
GO:0042573	3	GO:0006629	0.603	5.2518119729938	25	retinoic acid metabolic process	lipid metabolic process
GO:1901021	30	GO:1901021	1	5.19382002601611	1	positive regulation of calcium ion transmembrane transporter activity	positive regulation of calcium ion transmembrane transporter activity
GO:0052697	1	GO:0032787	0.638	5.15490195998574	7	xenobiotic glucuronidation	monocarboxylic acid metabolic process
GO:0046173	10	GO:1901615	0.803	5.10790539730952	0	polyol biosynthetic process	organic hydroxy compound metabolic process
GO:0009725	16	GO:0051384	0.802	5.08092190762393	41	response to hormone	response to glucocorticoid
GO:0006520	1	GO:0032787	0.82	5.05060999335509	20	amino acid metabolic process	monocarboxylic acid metabolic process
GO:0014070	16	GO:0051384	0.801	5.03151705144607	53	response to organic cyclic compound	response to glucocorticoid
GO:0052695	1	GO:0032787	0.737	5	37	cellular glucuronidation	monocarboxylic acid metabolic process
GO:0006869	25	GO:1905952	0.87	4.95860731484177	73	lipid transport	regulation of lipid localization
GO:0006641	3	GO:0006629	0.678	4.92081875395237	38	triglyceride metabolic process	lipid metabolic process
GO:0032355	16	GO:0051384	0.666	4.85387196432176	81	response to estradiol	response to glucocorticoid
GO:0009617	21	GO:0007584	0.516	4.85387196432176	116	response to bacterium	response to nutrient
GO:0009063	2	GO:0016042	0.578	4.76955107862173	5	amino acid catabolic process	lipid catabolic process
GO:0042440	27	GO:0006726	0.772	4.76955107862173	0	pigment metabolic process	eye pigment biosynthetic process
GO:0048069	31	GO:0048069	1	4.76955107862173	1	eye pigmentation	eye pigmentation
GO:0032373	25	GO:1905952	0.872	4.76955107862173	0	positive regulation of sterol transport	regulation of lipid localization
GO:0032376	25	GO:1905952	0.872	4.76955107862173	7	positive regulation of cholesterol transport	regulation of lipid localization
GO:0008207	6	GO:0042445	0.845	4.74472749489669	5	C21-steroid hormone metabolic process	hormone metabolic process
GO:0032370	25	GO:1905952	0.932	4.72124639904717	2	positive regulation of lipid transport	regulation of lipid localization
GO:0036378	10	GO:1901615	0.651	4.72124639904717	5	calcitriol biosynthetic process from calciol	organic hydroxy compound metabolic process
GO:0070640	1	GO:0032787	0.455	4.72124639904717	2	vitamin D3 metabolic process	monocarboxylic acid metabolic process
GO:0006605	25	GO:1905952	0.54	4.67778070526608	42	protein targeting	regulation of lipid localization
GO:0043603	17	GO:0008152	0.319	4.65757731917779	1	amide metabolic process	metabolic process
GO:0045933	24	GO:0045989	0.926	4.63827216398241	4	positive regulation of muscle contraction	positive regulation of striated muscle contraction
GO:0032368	25	GO:1905952	0.979	4.60205999132796	4	regulation of lipid transport	regulation of lipid localization
GO:0016114	3	GO:0006629	0.577	4.60205999132796	0	terpenoid biosynthetic process	lipid metabolic process
GO:0046496	18	GO:0072521	0.323	4.58502665202918	1	nicotinamide nucleotide metabolic process	purine-containing compound metabolic process
GO:0019362	18	GO:0072521	0.323	4.58502665202918	0	pyridine nucleotide metabolic process	purine-containing compound metabolic process
GO:0009117	1	GO:0032787	0.697	4.58502665202918	8	nucleotide metabolic process	monocarboxylic acid metabolic process
GO:1901019	30	GO:1901021	0.934	4.58502665202918	2	regulation of calcium ion transmembrane transporter activity	positive regulation of calcium ion transmembrane transporter activity
GO:0044108	10	GO:1901615	0.651	4.56863623584101	0	cellular alcohol biosynthetic process	organic hydroxy compound metabolic process
GO:0044107	10	GO:1901615	0.651	4.56863623584101	0	cellular alcohol metabolic process	organic hydroxy compound metabolic process
GO:1905954	25	GO:1905952	0.95	4.50863830616573	0	positive regulation of lipid localization	regulation of lipid localization
GO:0033344	28	GO:0030301	0.937	4.45593195564972	46	cholesterol efflux	cholesterol transport
GO:0019637	32	GO:0019637	0.985	4.44369749923271	1	organophosphate metabolic process	organophosphate metabolic process
GO:1901657	15	GO:1901135	0.724	4.44369749923271	0	glycosyl compound metabolic process	carbohydrate derivative metabolic process
GO:0006711	6	GO:0042445	0.661	4.42021640338319	1	estrogen catabolic process	hormone metabolic process
GO:0046457	1	GO:0032787	0.738	4.36653154442041	0	prostanoid biosynthetic process	monocarboxylic acid metabolic process
GO:0001516	1	GO:0032787	0.738	4.36653154442041	27	prostaglandin biosynthetic process	monocarboxylic acid metabolic process
GO:0046271	13	GO:0019748	0.79	4.35654732351381	0	phenylpropanoid catabolic process	secondary metabolic process
GO:0046226	13	GO:0019748	0.79	4.35654732351381	2	coumarin catabolic process	secondary metabolic process
GO:0006699	3	GO:0006629	0.623	4.34678748622466	46	bile acid biosynthetic process	lipid metabolic process
GO:0042559	33	GO:0042559	1	4.34678748622466	1	pteridine-containing compound biosynthetic process	pteridine-containing compound biosynthetic process
GO:0006753	1	GO:0032787	0.7	4.33724216831843	2	nucleoside phosphate metabolic process	monocarboxylic acid metabolic process
GO:0071394	16	GO:0051384	0.571	4.33724216831843	10	cellular response to testosterone stimulus	response to glucocorticoid
GO:1901605	1	GO:0032787	0.795	4.32790214206428	1	alpha-amino acid metabolic process	monocarboxylic acid metabolic process
GO:0045939	3	GO:0006629	0.603	4.32790214206428	3	negative regulation of steroid metabolic process	lipid metabolic process
GO:0006643	3	GO:0006629	0.764	4.32790214206428	3	membrane lipid metabolic process	lipid metabolic process
GO:0042368	1	GO:0032787	0.477	4.32790214206428	0	vitamin D biosynthetic process	monocarboxylic acid metabolic process
GO:0032496	21	GO:0007584	0.475	4.29242982390206	138	response to lipopolysaccharide	response to nutrient
GO:0032414	29	GO:0032411	0.994	4.29242982390206	4	positive regulation of ion transmembrane transporter activity	positive regulation of transporter activity
GO:0010883	25	GO:1905952	0.709	4.26760624017703	6	regulation of lipid storage	regulation of lipid localization
GO:0006638	3	GO:0006629	0.704	4.25963731050576	1	neutral lipid metabolic process	lipid metabolic process
GO:0006639	3	GO:0006629	0.704	4.25963731050576	1	acylglycerol metabolic process	lipid metabolic process
GO:0071392	16	GO:0051384	0.619	4.23657200643706	43	cellular response to estradiol stimulus	response to glucocorticoid
GO:0006820	30	GO:1901021	0.539	4.21467016498923	17	monoatomic anion transport	positive regulation of calcium ion transmembrane transporter activity
GO:0032374	25	GO:1905952	0.93	4.20065945054642	7	regulation of cholesterol transport	regulation of lipid localization
GO:0006011	1	GO:0032787	0.463	4.15490195998574	5	UDP-glucose metabolic process	monocarboxylic acid metabolic process
GO:0015711	28	GO:0030301	0.549	4.15490195998574	24	organic anion transport	cholesterol transport
GO:0019217	1	GO:0032787	0.79	4.11350927482752	7	regulation of fatty acid metabolic process	monocarboxylic acid metabolic process
GO:0009820	34	GO:0009820	1	4.10237290870956	2	alkaloid metabolic process	alkaloid metabolic process
GO:0009822	34	GO:0009820	0.941	4.08092190762393	3	alkaloid catabolic process	alkaloid metabolic process
GO:0071361	16	GO:0051384	0.375	4.06048074738138	14	cellular response to ethanol	response to glucocorticoid
GO:0032371	25	GO:1905952	0.93	4.01322826573375	0	regulation of sterol transport	regulation of lipid localization
GO:0016098	3	GO:0006629	0.519	4	6	monoterpenoid metabolic process	lipid metabolic process
GO:0002237	21	GO:0007584	0.48	4	9	response to molecule of bacterial origin	response to nutrient
GO:1904427	30	GO:1901021	0.949	3.95860731484178	2	positive regulation of calcium ion transmembrane transport	positive regulation of calcium ion transmembrane transporter activity
GO:0006691	1	GO:0032787	0.654	3.95860731484178	13	leukotriene metabolic process	monocarboxylic acid metabolic process
GO:1901361	2	GO:0016042	0.669	3.92081875395238	0	organic cyclic compound catabolic process	lipid catabolic process
GO:0006789	35	GO:0006789	1	3.92081875395238	2	bilirubin conjugation	bilirubin conjugation
GO:0051552	36	GO:0051552	1	3.92081875395238	5	flavone metabolic process	flavone metabolic process
GO:0046677	4	GO:0006805	0.344	3.88605664769316	33	response to antibiotic	xenobiotic metabolic process
GO:0043648	1	GO:0032787	0.721	3.88605664769316	2	dicarboxylic acid metabolic process	monocarboxylic acid metabolic process
GO:0006775	1	GO:0032787	0.539	3.88605664769316	0	fat-soluble vitamin metabolic process	monocarboxylic acid metabolic process
GO:0042447	6	GO:0042445	0.776	3.88605664769316	5	hormone catabolic process	hormone metabolic process
GO:1901617	10	GO:1901615	0.911	3.88605664769316	0	organic hydroxy compound biosynthetic process	organic hydroxy compound metabolic process
GO:0006665	3	GO:0006629	0.743	3.85387196432176	17	sphingolipid metabolic process	lipid metabolic process
GO:0019218	3	GO:0006629	0.668	3.85387196432176	4	regulation of steroid metabolic process	lipid metabolic process
GO:0046686	4	GO:0006805	0.346	3.85387196432176	22	response to cadmium ion	xenobiotic metabolic process
GO:0031667	21	GO:0007584	0.894	3.85387196432176	47	response to nutrient levels	response to nutrient
GO:0052696	36	GO:0051552	0.884	3.85387196432176	5	flavonoid glucuronidation	flavone metabolic process
GO:0042362	1	GO:0032787	0.488	3.82390874094432	0	fat-soluble vitamin biosynthetic process	monocarboxylic acid metabolic process
GO:0009991	21	GO:0007584	0.888	3.82390874094432	4	response to extracellular stimulus	response to nutrient
GO:2001029	1	GO:0032787	0.564	3.76955107862173	0	regulation of cellular glucuronidation	monocarboxylic acid metabolic process
GO:0033539	3	GO:0006629	0.569	3.76955107862173	19	fatty acid beta-oxidation using acyl-CoA dehydrogenase	lipid metabolic process
GO:0045471	16	GO:0051384	0.434	3.76955107862173	104	response to ethanol	response to glucocorticoid
GO:0008299	3	GO:0006629	0.609	3.74472749489669	11	isoprenoid biosynthetic process	lipid metabolic process
GO:0007600	24	GO:0045989	0.495	3.69897000433602	11	sensory perception	positive regulation of striated muscle contraction
GO:0007608	24	GO:0045989	0.466	3.67778070526608	116	sensory perception of smell	positive regulation of striated muscle contraction
GO:0010038	4	GO:0006805	0.407	3.65757731917779	8	response to metal ion	xenobiotic metabolic process
GO:0035094	4	GO:0006805	0.344	3.65757731917779	35	response to nicotine	xenobiotic metabolic process
GO:0045922	3	GO:0006629	0.606	3.65757731917779	4	negative regulation of fatty acid metabolic process	lipid metabolic process
GO:0097306	16	GO:0051384	0.428	3.63827216398241	0	cellular response to alcohol	response to glucocorticoid
GO:0046149	27	GO:0006726	0.684	3.61978875828839	0	pigment catabolic process	eye pigment biosynthetic process
GO:0042167	27	GO:0006726	0.684	3.61978875828839	12	heme catabolic process	eye pigment biosynthetic process
GO:0006787	35	GO:0006789	0.892	3.61978875828839	1	porphyrin-containing compound catabolic process	bilirubin conjugation
GO:0009812	36	GO:0051552	0.943	3.61978875828839	7	flavonoid metabolic process	flavone metabolic process
GO:0019751	10	GO:1901615	0.855	3.61978875828839	0	polyol metabolic process	organic hydroxy compound metabolic process
GO:0009804	13	GO:0019748	0.874	3.61978875828839	10	coumarin metabolic process	secondary metabolic process
GO:0044238	17	GO:0008152	0.636	3.60205999132796	2	primary metabolic process	metabolic process
GO:0097164	37	GO:0097164	1	3.60205999132796	0	ammonium ion metabolic process	ammonium ion metabolic process
GO:0018904	1	GO:0032787	0.509	3.58502665202918	0	ether metabolic process	monocarboxylic acid metabolic process
GO:0032890	28	GO:0030301	0.449	3.58502665202918	0	regulation of organic acid transport	cholesterol transport
GO:1901606	1	GO:0032787	0.727	3.56863623584101	0	alpha-amino acid catabolic process	monocarboxylic acid metabolic process
GO:0042398	11	GO:0006575	0.893	3.52287874528034	0	cellular modified amino acid biosynthetic process	cellular modified amino acid metabolic process
GO:0009698	13	GO:0019748	0.874	3.52287874528034	0	phenylpropanoid metabolic process	secondary metabolic process
GO:0070989	38	GO:0070989	1	3.48148606012211	17	oxidative demethylation	oxidative demethylation
GO:0001889	39	GO:0001889	0.999	3.44369749923271	77	liver development	liver development
GO:0032365	25	GO:1905952	0.709	3.44369749923271	2	intracellular lipid transport	regulation of lipid localization
GO:0046165	10	GO:1901615	0.865	3.44369749923271	0	alcohol biosynthetic process	organic hydroxy compound metabolic process
GO:0033015	35	GO:0006789	0.892	3.43179827593301	0	tetrapyrrole catabolic process	bilirubin conjugation
GO:0042359	1	GO:0032787	0.507	3.39794000867204	11	vitamin D metabolic process	monocarboxylic acid metabolic process
GO:0044550	13	GO:0019748	0.941	3.38721614328026	0	secondary metabolite biosynthetic process	secondary metabolic process
GO:0042221	4	GO:0006805	0.536	3.33724216831843	0	response to chemical	xenobiotic metabolic process
GO:0061008	39	GO:0001889	0.997	3.31875876262441	0	hepaticobiliary system development	liver development
GO:1901565	2	GO:0016042	0.723	3.31875876262441	2	organonitrogen compound catabolic process	lipid catabolic process
GO:0009225	1	GO:0032787	0.539	3.30980391997149	2	nucleotide-sugar metabolic process	monocarboxylic acid metabolic process
GO:0007606	24	GO:0045989	0.473	3.27572413039921	15	sensory perception of chemical stimulus	positive regulation of striated muscle contraction
GO:0019433	3	GO:0006629	0.605	3.2518119729938	25	triglyceride catabolic process	lipid metabolic process
