go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0006805	9	GO:0006805	0.999	10.4814860601221	137	xenobiotic metabolic process	xenobiotic metabolic process
GO:1901575	3	GO:0016042	0.765	10.4559319556497	0	organic substance catabolic process	lipid catabolic process
GO:0019395	2	GO:0006629	0.693	10.1739251972992	15	fatty acid oxidation	lipid metabolic process
GO:0006790	10	GO:0006790	0.996	10.0809219076239	16	sulfur compound metabolic process	sulfur compound metabolic process
GO:0007031	7	GO:0072663	0.958	10.0506099933551	30	peroxisome organization	establishment of protein localization to peroxisome
GO:0072521	11	GO:0072521	0.993	10	0	purine-containing compound metabolic process	purine-containing compound metabolic process
GO:0071466	9	GO:0006805	0.975	9.95860731484177	66	cellular response to xenobiotic stimulus	xenobiotic metabolic process
GO:0042446	6	GO:0042445	0.89	9.88605664769316	13	hormone biosynthetic process	hormone metabolic process
GO:0010817	6	GO:0042445	0.928	9.38721614328026	4	regulation of hormone levels	hormone metabolic process
GO:0034440	2	GO:0006629	0.696	9.2839966563652	7	lipid oxidation	lipid metabolic process
GO:0006633	1	GO:0019752	0.792	9.1249387366083	53	fatty acid biosynthetic process	carboxylic acid metabolic process
GO:0006766	1	GO:0019752	0.608	8.79588001734407	6	vitamin metabolic process	carboxylic acid metabolic process
GO:0008209	6	GO:0042445	0.825	8.76955107862173	20	androgen metabolic process	hormone metabolic process
GO:0006163	11	GO:0072521	0.984	8.52287874528034	4	purine nucleotide metabolic process	purine-containing compound metabolic process
GO:0008203	4	GO:1901615	0.864	8.44369749923271	90	cholesterol metabolic process	organic hydroxy compound metabolic process
GO:0044248	3	GO:0016042	0.707	8.29242982390206	0	cellular catabolic process	lipid catabolic process
GO:0006706	3	GO:0016042	0.795	8.18045606445813	7	steroid catabolic process	lipid catabolic process
GO:0036109	5	GO:0120254	0.789	8.01772876696043	10	alpha-linolenic acid metabolic process	olefinic compound metabolic process
GO:0006081	12	GO:0006081	0.999	7.88605664769316	13	cellular aldehyde metabolic process	cellular aldehyde metabolic process
GO:1901617	4	GO:1901615	0.911	7.39794000867204	0	organic hydroxy compound biosynthetic process	organic hydroxy compound metabolic process
GO:0042759	1	GO:0019752	0.663	7.35654732351381	19	long-chain fatty acid biosynthetic process	carboxylic acid metabolic process
GO:0009056	3	GO:0016042	0.724	7.24412514432751	3	catabolic process	lipid catabolic process
GO:0009117	1	GO:0019752	0.736	7.22184874961636	8	nucleotide metabolic process	carboxylic acid metabolic process
GO:0046173	4	GO:1901615	0.803	7.20760831050175	0	polyol biosynthetic process	organic hydroxy compound metabolic process
GO:0016125	2	GO:0006629	0.711	7.19382002601611	21	sterol metabolic process	lipid metabolic process
GO:0006753	1	GO:0019752	0.74	7.17392519729917	2	nucleoside phosphate metabolic process	carboxylic acid metabolic process
GO:0005975	13	GO:0005975	0.993	7.11918640771921	125	carbohydrate metabolic process	carbohydrate metabolic process
GO:0072524	14	GO:0072524	0.999	7.09151498112135	0	pyridine-containing compound metabolic process	pyridine-containing compound metabolic process
GO:0006575	11	GO:0072521	0.34	6.67778070526608	0	cellular modified amino acid metabolic process	purine-containing compound metabolic process
GO:0043648	1	GO:0019752	0.754	6.56863623584101	2	dicarboxylic acid metabolic process	carboxylic acid metabolic process
GO:0009636	9	GO:0006805	0.387	6.48148606012211	74	response to toxic substance	xenobiotic metabolic process
GO:0002933	2	GO:0006629	0.525	6.43179827593301	7	lipid hydroxylation	lipid metabolic process
GO:0046165	4	GO:1901615	0.865	6.39794000867204	0	alcohol biosynthetic process	organic hydroxy compound metabolic process
GO:0019637	15	GO:0019637	0.985	6.34678748622466	1	organophosphate metabolic process	organophosphate metabolic process
GO:0046456	1	GO:0019752	0.715	6.32790214206428	9	icosanoid biosynthetic process	carboxylic acid metabolic process
GO:1901135	16	GO:1901135	0.983	6.30102999566398	1	carbohydrate derivative metabolic process	carbohydrate derivative metabolic process
GO:0019369	1	GO:0019752	0.716	6.27572413039921	45	arachidonic acid metabolic process	carboxylic acid metabolic process
GO:1905952	17	GO:1905952	0.998	6.26760624017703	0	regulation of lipid localization	regulation of lipid localization
GO:0005996	13	GO:0005975	0.906	6.20065945054642	1	monosaccharide metabolic process	carbohydrate metabolic process
GO:0051384	18	GO:0051384	0.999	6.14266750356873	56	response to glucocorticoid	response to glucocorticoid
GO:1901570	2	GO:0006629	0.627	6.10790539730952	0	fatty acid derivative biosynthetic process	lipid metabolic process
GO:0009410	9	GO:0006805	0.915	6.10790539730952	241	response to xenobiotic stimulus	xenobiotic metabolic process
GO:0036378	4	GO:1901615	0.651	6.04575749056067	5	calcitriol biosynthetic process from calciol	organic hydroxy compound metabolic process
GO:0070640	1	GO:0019752	0.471	6.04575749056067	2	vitamin D3 metabolic process	carboxylic acid metabolic process
GO:0009820	19	GO:0009820	1	5.95860731484177	2	alkaloid metabolic process	alkaloid metabolic process
GO:0019748	20	GO:0019748	0.999	5.95860731484177	1	secondary metabolic process	secondary metabolic process
GO:0034308	4	GO:1901615	0.843	5.95860731484177	0	primary alcohol metabolic process	organic hydroxy compound metabolic process
GO:0031960	18	GO:0051384	0.987	5.92081875395237	5	response to corticosteroid	response to glucocorticoid
GO:0044107	4	GO:1901615	0.651	5.85387196432176	0	cellular alcohol metabolic process	organic hydroxy compound metabolic process
GO:0044108	4	GO:1901615	0.651	5.85387196432176	0	cellular alcohol biosynthetic process	organic hydroxy compound metabolic process
GO:0009110	1	GO:0019752	0.529	5.82390874094432	0	vitamin biosynthetic process	carboxylic acid metabolic process
GO:0007584	21	GO:0007584	0.999	5.63827216398241	56	response to nutrient	response to nutrient
GO:0042448	6	GO:0042445	0.794	5.58502665202918	14	progesterone metabolic process	hormone metabolic process
GO:0042368	1	GO:0019752	0.495	5.58502665202918	0	vitamin D biosynthetic process	carboxylic acid metabolic process
GO:0006636	1	GO:0019752	0.704	5.52287874528034	18	unsaturated fatty acid biosynthetic process	carboxylic acid metabolic process
GO:0019216	2	GO:0006629	0.767	5.49485002168009	42	regulation of lipid metabolic process	lipid metabolic process
GO:0033993	18	GO:0051384	0.802	5.43179827593301	9	response to lipid	response to glucocorticoid
GO:0033540	2	GO:0006629	0.566	5.42021640338319	18	fatty acid beta-oxidation using acyl-CoA oxidase	lipid metabolic process
GO:0006641	2	GO:0006629	0.678	5.4089353929735	38	triglyceride metabolic process	lipid metabolic process
GO:0009822	19	GO:0009820	0.941	5.39794000867204	3	alkaloid catabolic process	alkaloid metabolic process
GO:0000038	1	GO:0019752	0.69	5.39794000867204	22	very long-chain fatty acid metabolic process	carboxylic acid metabolic process
GO:0042572	4	GO:1901615	0.785	5.39794000867204	69	retinol metabolic process	organic hydroxy compound metabolic process
GO:0006767	1	GO:0019752	0.576	5.31875876262441	0	water-soluble vitamin metabolic process	carboxylic acid metabolic process
GO:0003008	22	GO:0003008	0.971	5.30980391997149	0	system process	system process
GO:0007606	22	GO:0003008	0.769	5.30980391997149	15	sensory perception of chemical stimulus	system process
GO:0016098	2	GO:0006629	0.519	5.27572413039921	6	monoterpenoid metabolic process	lipid metabolic process
GO:0048545	18	GO:0051384	0.917	5.25963731050576	16	response to steroid hormone	response to glucocorticoid
GO:0006714	2	GO:0006629	0.481	5.25963731050576	0	sesquiterpenoid metabolic process	lipid metabolic process
GO:0016999	23	GO:0016999	1	5.23657200643706	1	antibiotic metabolic process	antibiotic metabolic process
GO:0097305	18	GO:0051384	0.459	5.18708664335714	3	response to alcohol	response to glucocorticoid
GO:0007608	22	GO:0003008	0.751	5.13667713987954	116	sensory perception of smell	system process
GO:0045989	22	GO:0003008	0.542	5.07572071393812	2	positive regulation of striated muscle contraction	system process
GO:0019218	2	GO:0006629	0.668	5.06550154875643	4	regulation of steroid metabolic process	lipid metabolic process
GO:0014070	18	GO:0051384	0.801	5.06048074738138	53	response to organic cyclic compound	response to glucocorticoid
GO:0016101	2	GO:0006629	0.69	5.00436480540245	1	diterpenoid metabolic process	lipid metabolic process
GO:0070542	18	GO:0051384	0.638	5	23	response to fatty acid	response to glucocorticoid
GO:0042362	1	GO:0019752	0.507	4.95860731484177	0	fat-soluble vitamin biosynthetic process	carboxylic acid metabolic process
GO:0010876	17	GO:1905952	0.879	4.92081875395237	3	lipid localization	regulation of lipid localization
GO:0006693	1	GO:0019752	0.706	4.92081875395237	27	prostaglandin metabolic process	carboxylic acid metabolic process
GO:0006692	1	GO:0019752	0.706	4.92081875395237	0	prostanoid metabolic process	carboxylic acid metabolic process
GO:0010035	9	GO:0006805	0.423	4.85387196432176	14	response to inorganic substance	xenobiotic metabolic process
GO:0006006	13	GO:0005975	0.878	4.85387196432176	65	glucose metabolic process	carbohydrate metabolic process
GO:0009150	16	GO:1901135	0.857	4.85387196432176	0	purine ribonucleotide metabolic process	carbohydrate derivative metabolic process
GO:0001523	2	GO:0006629	0.688	4.76955107862173	35	retinoid metabolic process	lipid metabolic process
GO:0019751	4	GO:1901615	0.855	4.76955107862173	0	polyol metabolic process	organic hydroxy compound metabolic process
GO:0008207	6	GO:0042445	0.845	4.74472749489669	5	C21-steroid hormone metabolic process	hormone metabolic process
GO:0006638	2	GO:0006629	0.704	4.69897000433602	1	neutral lipid metabolic process	lipid metabolic process
GO:0006639	2	GO:0006629	0.704	4.69897000433602	1	acylglycerol metabolic process	lipid metabolic process
GO:0070989	24	GO:0070989	1	4.67778070526608	17	oxidative demethylation	oxidative demethylation
GO:0010038	9	GO:0006805	0.407	4.65757731917779	8	response to metal ion	xenobiotic metabolic process
GO:0019362	14	GO:0072524	0.988	4.60205999132796	0	pyridine nucleotide metabolic process	pyridine-containing compound metabolic process
GO:0046496	14	GO:0072524	0.988	4.60205999132796	1	nicotinamide nucleotide metabolic process	pyridine-containing compound metabolic process
GO:0090181	2	GO:0006629	0.611	4.52287874528034	15	regulation of cholesterol metabolic process	lipid metabolic process
GO:0019433	2	GO:0006629	0.605	4.50863830616573	25	triglyceride catabolic process	lipid metabolic process
GO:0007600	22	GO:0003008	0.828	4.49485002168009	11	sensory perception	system process
GO:0044272	10	GO:0006790	0.928	4.49485002168009	0	sulfur compound biosynthetic process	sulfur compound metabolic process
GO:0006637	10	GO:0006790	0.886	4.49485002168009	33	acyl-CoA metabolic process	sulfur compound metabolic process
GO:0042574	12	GO:0006081	0.912	4.49485002168009	26	retinal metabolic process	cellular aldehyde metabolic process
GO:0035383	10	GO:0006790	0.886	4.49485002168009	0	thioester metabolic process	sulfur compound metabolic process
GO:0062012	1	GO:0019752	0.672	4.48148606012211	0	regulation of small molecule metabolic process	carboxylic acid metabolic process
GO:0042359	1	GO:0019752	0.527	4.46852108295774	11	vitamin D metabolic process	carboxylic acid metabolic process
GO:0042440	25	GO:0042440	0.999	4.43179827593301	0	pigment metabolic process	pigment metabolic process
GO:0046890	2	GO:0006629	0.709	4.43179827593301	8	regulation of lipid biosynthetic process	lipid metabolic process
GO:0097306	18	GO:0051384	0.428	4.42021640338319	0	cellular response to alcohol	response to glucocorticoid
GO:0019693	16	GO:1901135	0.868	4.4089353929735	3	ribose phosphate metabolic process	carbohydrate derivative metabolic process
GO:0006775	1	GO:0019752	0.562	4.39794000867204	0	fat-soluble vitamin metabolic process	carboxylic acid metabolic process
GO:0009259	16	GO:1901135	0.866	4.3767507096021	1	ribonucleotide metabolic process	carbohydrate derivative metabolic process
GO:0097164	26	GO:0097164	1	4.2839966563652	0	ammonium ion metabolic process	ammonium ion metabolic process
GO:0006749	27	GO:0006749	0.999	4.27572413039921	53	glutathione metabolic process	glutathione metabolic process
GO:0072523	3	GO:0016042	0.553	4.20065945054642	0	purine-containing compound catabolic process	lipid catabolic process
GO:0033875	15	GO:0019637	0.774	4.18045606445813	0	ribonucleoside bisphosphate metabolic process	organophosphate metabolic process
GO:0034032	15	GO:0019637	0.774	4.18045606445813	0	purine nucleoside bisphosphate metabolic process	organophosphate metabolic process
GO:0033865	15	GO:0019637	0.774	4.18045606445813	0	nucleoside bisphosphate metabolic process	organophosphate metabolic process
GO:0008206	2	GO:0006629	0.643	4.13667713987954	20	bile acid metabolic process	lipid metabolic process
GO:1901700	18	GO:0051384	0.471	4.13667713987954	0	response to oxygen-containing compound	response to glucocorticoid
GO:0019217	1	GO:0019752	0.732	4.1249387366083	7	regulation of fatty acid metabolic process	carboxylic acid metabolic process
GO:0072522	11	GO:0072521	0.92	4.08618614761628	0	purine-containing compound biosynthetic process	purine-containing compound metabolic process
GO:0032365	17	GO:1905952	0.709	4.07572071393812	2	intracellular lipid transport	regulation of lipid localization
GO:0045471	18	GO:0051384	0.434	4.07058107428571	104	response to ethanol	response to glucocorticoid
GO:1901605	1	GO:0019752	0.835	4.03151705144607	1	alpha-amino acid metabolic process	carboxylic acid metabolic process
GO:0046461	2	GO:0006629	0.629	4.01772876696043	0	neutral lipid catabolic process	lipid metabolic process
GO:0046464	2	GO:0006629	0.629	4.01772876696043	8	acylglycerol catabolic process	lipid metabolic process
GO:0001101	9	GO:0006805	0.374	3.92081875395238	0	response to acid chemical	xenobiotic metabolic process
GO:0019318	13	GO:0005975	0.895	3.92081875395238	0	hexose metabolic process	carbohydrate metabolic process
GO:0018879	28	GO:0018879	1	3.88605664769316	2	biphenyl metabolic process	biphenyl metabolic process
GO:0046503	3	GO:0016042	0.872	3.85387196432176	0	glycerolipid catabolic process	lipid catabolic process
GO:0006814	8	GO:0043574	0.325	3.82390874094432	71	sodium ion transport	peroxisomal transport
GO:0001516	1	GO:0019752	0.682	3.82390874094432	27	prostaglandin biosynthetic process	carboxylic acid metabolic process
GO:0046457	1	GO:0019752	0.682	3.82390874094432	0	prostanoid biosynthetic process	carboxylic acid metabolic process
GO:0032368	17	GO:1905952	0.979	3.79588001734407	4	regulation of lipid transport	regulation of lipid localization
GO:0009725	18	GO:0051384	0.802	3.79588001734407	41	response to hormone	response to glucocorticoid
GO:0032370	17	GO:1905952	0.932	3.72124639904717	2	positive regulation of lipid transport	regulation of lipid localization
GO:1901361	3	GO:0016042	0.669	3.72124639904717	0	organic cyclic compound catabolic process	lipid catabolic process
GO:0031034	7	GO:0072663	0.306	3.72124639904717	1	myosin filament assembly	establishment of protein localization to peroxisome
GO:0030301	17	GO:1905952	0.783	3.69897000433602	24	cholesterol transport	regulation of lipid localization
GO:0046364	13	GO:0005975	0.825	3.65757731917779	0	monosaccharide biosynthetic process	carbohydrate metabolic process
GO:0015918	17	GO:1905952	0.788	3.65757731917779	16	sterol transport	regulation of lipid localization
GO:0045922	1	GO:0019752	0.674	3.65757731917779	4	negative regulation of fatty acid metabolic process	carboxylic acid metabolic process
GO:0042537	28	GO:0018879	0.86	3.63827216398241	1	benzene-containing compound metabolic process	biphenyl metabolic process
GO:0015718	29	GO:0015718	0.998	3.63827216398241	19	monocarboxylic acid transport	monocarboxylic acid transport
GO:0006164	11	GO:0072521	0.915	3.61978875828839	14	purine nucleotide biosynthetic process	purine-containing compound metabolic process
GO:0006011	16	GO:1901135	0.582	3.61978875828839	5	UDP-glucose metabolic process	carbohydrate derivative metabolic process
GO:0006942	22	GO:0003008	0.656	3.61978875828839	8	regulation of striated muscle contraction	system process
GO:0032374	17	GO:1905952	0.93	3.61978875828839	7	regulation of cholesterol transport	regulation of lipid localization
GO:0009404	20	GO:0019748	0.898	3.60205999132796	8	toxin metabolic process	secondary metabolic process
GO:0006820	8	GO:0043574	0.314	3.58502665202918	17	monoatomic anion transport	peroxisomal transport
GO:0044270	3	GO:0016042	0.611	3.56863623584101	0	cellular nitrogen compound catabolic process	lipid catabolic process
GO:0033574	18	GO:0051384	0.619	3.56863623584101	31	response to testosterone	response to glucocorticoid
GO:0045933	22	GO:0003008	0.601	3.55284196865778	4	positive regulation of muscle contraction	system process
GO:0071361	18	GO:0051384	0.375	3.55284196865778	14	cellular response to ethanol	response to glucocorticoid
GO:0006869	17	GO:1905952	0.87	3.49485002168009	73	lipid transport	regulation of lipid localization
GO:0046148	25	GO:0042440	0.982	3.48148606012211	0	pigment biosynthetic process	pigment metabolic process
GO:0006103	1	GO:0019752	0.636	3.48148606012211	18	2-oxoglutarate metabolic process	carboxylic acid metabolic process
GO:0035725	8	GO:0043574	0.317	3.45593195564972	124	sodium ion transmembrane transport	peroxisomal transport
GO:0032371	17	GO:1905952	0.93	3.45593195564972	0	regulation of sterol transport	regulation of lipid localization
GO:0007588	22	GO:0003008	0.592	3.43179827593301	0	excretion	system process
GO:0006520	1	GO:0019752	0.864	3.42021640338319	20	amino acid metabolic process	carboxylic acid metabolic process
GO:0016114	2	GO:0006629	0.577	3.39794000867204	0	terpenoid biosynthetic process	lipid metabolic process
GO:0006090	1	GO:0019752	0.76	3.35654732351381	15	pyruvate metabolic process	carboxylic acid metabolic process
GO:0006695	4	GO:1901615	0.805	3.33724216831843	56	cholesterol biosynthetic process	organic hydroxy compound metabolic process
GO:0048069	30	GO:0048069	1	3.32790214206428	1	eye pigmentation	eye pigmentation
GO:0046434	3	GO:0016042	0.593	3.2839966563652	1	organophosphate catabolic process	lipid catabolic process
GO:0031667	21	GO:0007584	0.894	3.2839966563652	47	response to nutrient levels	response to nutrient
GO:0006811	8	GO:0043574	0.381	3.25963731050576	100	monoatomic ion transport	peroxisomal transport
GO:0052695	1	GO:0019752	0.681	3.2518119729938	37	cellular glucuronidation	carboxylic acid metabolic process
GO:0008299	2	GO:0006629	0.609	3.21467016498923	11	isoprenoid biosynthetic process	lipid metabolic process
GO:0045939	2	GO:0006629	0.603	3.21467016498923	3	negative regulation of steroid metabolic process	lipid metabolic process
GO:1905954	17	GO:1905952	0.95	3.20760831050175	0	positive regulation of lipid localization	regulation of lipid localization
GO:0098771	31	GO:0098771	0.994	3.20760831050175	0	inorganic ion homeostasis	inorganic ion homeostasis
GO:0046677	9	GO:0006805	0.344	3.20065945054642	33	response to antibiotic	xenobiotic metabolic process
GO:0009165	15	GO:0019637	0.845	3.19382002601611	6	nucleotide biosynthetic process	organophosphate metabolic process
GO:0044273	10	GO:0006790	0.82	3.18708664335714	0	sulfur compound catabolic process	sulfur compound metabolic process
GO:0050877	22	GO:0003008	0.889	3.17392519729917	53	nervous system process	system process
GO:0006739	14	GO:0072524	0.94	3.14874165128092	12	NADP metabolic process	pyridine-containing compound metabolic process
GO:1901293	15	GO:0019637	0.849	3.13076828026902	1	nucleoside phosphate biosynthetic process	organophosphate metabolic process
GO:0071394	18	GO:0051384	0.571	3.1249387366083	10	cellular response to testosterone stimulus	response to glucocorticoid
GO:0042168	32	GO:0042168	0.999	3.08092190762393	4	heme metabolic process	heme metabolic process
GO:0008210	6	GO:0042445	0.853	3.08092190762393	37	estrogen metabolic process	hormone metabolic process
GO:0015711	29	GO:0015718	0.863	3.06550154875643	24	organic anion transport	monocarboxylic acid transport
GO:0009991	21	GO:0007584	0.888	3.06048074738138	4	response to extracellular stimulus	response to nutrient
GO:0015908	29	GO:0015718	0.959	3.05551732784983	26	fatty acid transport	monocarboxylic acid transport
GO:0010565	1	GO:0019752	0.61	3.05551732784983	4	regulation of cellular ketone metabolic process	carboxylic acid metabolic process
GO:0042221	18	GO:0051384	0.525	3.04095860767891	0	response to chemical	response to glucocorticoid
GO:0019915	17	GO:1905952	0.74	3.03151705144606	30	lipid storage	regulation of lipid localization
GO:0044262	13	GO:0005975	0.915	3.02227639471115	4	cellular carbohydrate metabolic process	carbohydrate metabolic process
GO:0019585	1	GO:0019752	0.687	3.01772876696043	0	glucuronate metabolic process	carboxylic acid metabolic process
GO:0006063	1	GO:0019752	0.687	3.01772876696043	0	uronic acid metabolic process	carboxylic acid metabolic process
GO:0046470	2	GO:0006629	0.665	3.01322826573376	26	phosphatidylcholine metabolic process	lipid metabolic process
GO:0009152	16	GO:1901135	0.797	3.00436480540245	1	purine ribonucleotide biosynthetic process	carbohydrate derivative metabolic process
GO:0010883	17	GO:1905952	0.709	2.97881070093006	6	regulation of lipid storage	regulation of lipid localization
GO:0035337	2	GO:0006629	0.62	2.96257350205938	0	fatty-acyl-CoA metabolic process	lipid metabolic process
GO:0106118	2	GO:0006629	0.584	2.95860731484178	0	regulation of sterol biosynthetic process	lipid metabolic process
GO:0070980	28	GO:0018879	0.952	2.95860731484178	1	biphenyl catabolic process	biphenyl metabolic process
GO:0045540	2	GO:0006629	0.584	2.95860731484178	10	regulation of cholesterol biosynthetic process	lipid metabolic process
GO:0048878	31	GO:0098771	0.922	2.95467702121334	1	chemical homeostasis	inorganic ion homeostasis
GO:0050810	2	GO:0006629	0.651	2.93554201077308	10	regulation of steroid biosynthetic process	lipid metabolic process
GO:1902653	4	GO:1901615	0.805	2.92445303860747	0	secondary alcohol biosynthetic process	organic hydroxy compound metabolic process
GO:0065008	6	GO:0042445	0.688	2.92445303860747	0	regulation of biological quality	hormone metabolic process
GO:0008344	33	GO:0008344	0.999	2.87942606879415	48	adult locomotory behavior	adult locomotory behavior
GO:0006778	32	GO:0042168	0.987	2.87942606879415	5	porphyrin-containing compound metabolic process	heme metabolic process
GO:0072350	1	GO:0019752	0.631	2.86327943284359	3	tricarboxylic acid metabolic process	carboxylic acid metabolic process
GO:0006941	22	GO:0003008	0.713	2.82973828460504	18	striated muscle contraction	system process
GO:0008015	22	GO:0003008	0.816	2.82102305270683	32	blood circulation	system process
GO:0015701	29	GO:0015718	0.671	2.81247927916354	48	bicarbonate transport	monocarboxylic acid transport
GO:0003013	22	GO:0003008	0.827	2.79317412396815	0	circulatory system process	system process
GO:0032355	18	GO:0051384	0.666	2.77211329538633	81	response to estradiol	response to glucocorticoid
GO:0052697	1	GO:0019752	0.587	2.76447155309245	7	xenobiotic glucuronidation	carboxylic acid metabolic process
GO:0071616	10	GO:0006790	0.826	2.75202673363819	0	acyl-CoA biosynthetic process	sulfur compound metabolic process
GO:0035384	10	GO:0006790	0.826	2.75202673363819	0	thioester biosynthetic process	sulfur compound metabolic process
GO:0071384	18	GO:0051384	0.924	2.73518217699046	1	cellular response to corticosteroid stimulus	response to glucocorticoid
GO:0042304	1	GO:0019752	0.684	2.7281583934635	4	regulation of fatty acid biosynthetic process	carboxylic acid metabolic process
GO:0016126	2	GO:0006629	0.655	2.72353819582676	12	sterol biosynthetic process	lipid metabolic process
GO:0019319	13	GO:0005975	0.819	2.72124639904717	2	hexose biosynthetic process	carbohydrate metabolic process
GO:0042178	9	GO:0006805	0.879	2.70996538863748	25	xenobiotic catabolic process	xenobiotic metabolic process
GO:0032411	34	GO:0032411	0.999	2.70553377383841	8	positive regulation of transporter activity	positive regulation of transporter activity
GO:0046390	16	GO:1901135	0.81	2.68613277963085	2	ribose phosphate biosynthetic process	carbohydrate derivative metabolic process
GO:0070988	24	GO:0070989	0.907	2.66958622665081	2	demethylation	oxidative demethylation
GO:0090407	15	GO:0019637	0.909	2.66756154008439	0	organophosphate biosynthetic process	organophosphate metabolic process
GO:0006726	25	GO:0042440	0.772	2.65169513695184	2	eye pigment biosynthetic process	pigment metabolic process
GO:0043474	25	GO:0042440	0.802	2.62342304294349	2	pigment metabolic process involved in pigmentation	pigment metabolic process
GO:0043324	25	GO:0042440	0.772	2.62342304294349	0	pigment metabolic process involved in developmental pigmentation	pigment metabolic process
GO:0042441	25	GO:0042440	0.772	2.62342304294349	0	eye pigment metabolic process	pigment metabolic process
GO:0006094	13	GO:0005975	0.817	2.61798295742513	67	gluconeogenesis	carbohydrate metabolic process
GO:0050905	22	GO:0003008	0.673	2.61798295742513	20	neuromuscular process	system process
