go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0009059	10	GO:0009059	0.927	3.74472749489669	0	macromolecule biosynthetic process	macromolecule biosynthetic process
GO:0071103	4	GO:0000280	0.453	3.74472749489669	2	DNA conformation change	nuclear division
GO:0032200	4	GO:0000280	0.505	3.72124639904717	27	telomere organization	nuclear division
GO:0006906	4	GO:0000280	0.466	3.67778070526608	30	vesicle fusion	nuclear division
GO:0007059	2	GO:1903047	0.795	3.67778070526608	89	chromosome segregation	mitotic cell cycle process
GO:0032392	4	GO:0000280	0.448	3.63827216398241	4	DNA geometric change	nuclear division
GO:0140056	9	GO:0097711	0.763	3.61978875828839	3	organelle localization by membrane tethering	ciliary basal body-plasma membrane docking
GO:0060281	5	GO:0060282	0.982	3.60205999132796	0	regulation of oocyte development	positive regulation of oocyte development
GO:0009949	8	GO:0009948	0.794	3.60205999132796	1	polarity specification of anterior/posterior axis	anterior/posterior axis specification
GO:0000070	2	GO:1903047	0.869	3.50863830616573	35	mitotic sister chromatid segregation	mitotic cell cycle process
GO:0065004	11	GO:0065004	0.998	3.46852108295774	3	protein-DNA complex assembly	protein-DNA complex assembly
GO:0090174	4	GO:0000280	0.467	3.42021640338319	1	organelle membrane fusion	nuclear division
GO:0022406	9	GO:0097711	0.756	3.38721614328026	1	membrane docking	ciliary basal body-plasma membrane docking
GO:0044839	2	GO:1903047	0.696	3.35654732351381	2	cell cycle G2/M phase transition	mitotic cell cycle process
GO:1905879	5	GO:0060282	0.982	3.33724216831843	0	regulation of oogenesis	positive regulation of oocyte development
GO:0006289	3	GO:0006281	0.791	3.31875876262441	61	nucleotide-excision repair	DNA repair
GO:0008298	12	GO:0008298	1	3.29242982390206	3	intracellular mRNA localization	intracellular mRNA localization
GO:0061025	13	GO:0061025	0.998	3.27572413039921	31	membrane fusion	membrane fusion
GO:0044843	2	GO:1903047	0.732	3.26760624017703	2	cell cycle G1/S phase transition	mitotic cell cycle process
GO:0090304	14	GO:0090304	0.901	3.2518119729938	0	nucleic acid metabolic process	nucleic acid metabolic process
GO:0065001	8	GO:0009948	0.789	3.23657200643706	2	specification of axis polarity	anterior/posterior axis specification
GO:0051052	1	GO:0006261	0.68	3.17392519729917	0	regulation of DNA metabolic process	DNA-templated DNA replication
GO:1901990	2	GO:1903047	0.893	3.13076828026902	10	regulation of mitotic cell cycle phase transition	mitotic cell cycle process
GO:0000731	1	GO:0006261	0.543	3.09151498112135	16	DNA synthesis involved in DNA repair	DNA-templated DNA replication
GO:0000002	4	GO:0000280	0.419	3.08092190762393	13	mitochondrial genome maintenance	nuclear division
GO:0043170	14	GO:0090304	0.614	3.07058107428571	1	macromolecule metabolic process	nucleic acid metabolic process
GO:0035019	6	GO:0097150	0.797	3.06550154875643	56	somatic stem cell population maintenance	neuronal stem cell population maintenance
GO:0006301	3	GO:0006281	0.733	2.97881070093006	12	postreplication repair	DNA repair
GO:0048469	15	GO:0048469	0.999	2.96657624451305	30	cell maturation	cell maturation
GO:0031023	4	GO:0000280	0.479	2.93930215964639	13	microtubule organizing center organization	nuclear division
GO:0045839	4	GO:0000280	0.808	2.92811799269387	9	negative regulation of mitotic nuclear division	nuclear division
GO:0007062	4	GO:0000280	0.442	2.90657831483776	20	sister chromatid cohesion	nuclear division
GO:0030261	4	GO:0000280	0.434	2.90657831483776	21	chromosome condensation	nuclear division
GO:0006998	13	GO:0061025	0.669	2.89962945488244	22	nuclear envelope organization	membrane fusion
GO:0090305	14	GO:0090304	0.484	2.89619627904404	78	nucleic acid phosphodiester bond hydrolysis	nucleic acid metabolic process
GO:0071695	15	GO:0048469	0.975	2.88605664769316	0	anatomical structure maturation	cell maturation
GO:0071897	1	GO:0006261	0.619	2.85387196432176	30	DNA biosynthetic process	DNA-templated DNA replication
GO:0045132	2	GO:1903047	0.685	2.84771165561694	4	meiotic chromosome segregation	mitotic cell cycle process
GO:0000082	2	GO:1903047	0.856	2.78781239559604	78	G1/S transition of mitotic cell cycle	mitotic cell cycle process
GO:0009994	5	GO:0060282	0.82	2.78251605578609	4	oocyte differentiation	positive regulation of oocyte development
GO:0007346	2	GO:1903047	0.888	2.77728352885242	68	regulation of mitotic cell cycle	mitotic cell cycle process
GO:0008277	16	GO:0008277	0.999	2.76700388960785	47	regulation of G protein-coupled receptor signaling pathway	regulation of G protein-coupled receptor signaling pathway
GO:0051983	2	GO:1903047	0.691	2.74472749489669	12	regulation of chromosome segregation	mitotic cell cycle process
GO:0007098	4	GO:0000280	0.473	2.69464863055338	56	centrosome cycle	nuclear division
GO:0044784	2	GO:1903047	0.667	2.68402965454308	0	metaphase/anaphase transition of cell cycle	mitotic cell cycle process
GO:0070125	17	GO:0070125	1	2.65364702554936	7	mitochondrial translational elongation	mitochondrial translational elongation
GO:0033045	2	GO:1903047	0.673	2.63638802010786	2	regulation of sister chromatid segregation	mitotic cell cycle process
GO:1901987	2	GO:1903047	0.778	2.62342304294349	3	regulation of cell cycle phase transition	mitotic cell cycle process
GO:0051225	2	GO:1903047	0.682	2.61798295742513	50	spindle assembly	mitotic cell cycle process
GO:0070126	11	GO:0065004	0.482	2.61083391563547	5	mitochondrial translational termination	protein-DNA complex assembly
GO:0070192	2	GO:1903047	0.66	2.58169870868025	5	chromosome organization involved in meiotic cell cycle	mitotic cell cycle process
GO:0007091	2	GO:1903047	0.787	2.51999305704285	6	metaphase/anaphase transition of mitotic cell cycle	mitotic cell cycle process
GO:0010965	2	GO:1903047	0.763	2.51999305704285	1	regulation of mitotic sister chromatid separation	mitotic cell cycle process
GO:0051726	2	GO:1903047	0.784	2.50723961097316	250	regulation of cell cycle	mitotic cell cycle process
GO:0060260	10	GO:0009059	0.477	2.48811663902113	2	regulation of transcription initiation by RNA polymerase II	macromolecule biosynthetic process
GO:0090068	2	GO:1903047	0.73	2.44855000202712	2	positive regulation of cell cycle process	mitotic cell cycle process
GO:0035050	18	GO:0035050	0.999	2.43533393574791	20	embryonic heart tube development	embryonic heart tube development
GO:0021575	18	GO:0035050	0.349	2.41566877563247	3	hindbrain morphogenesis	embryonic heart tube development
GO:0006275	1	GO:0006261	0.873	2.40671393297954	46	regulation of DNA replication	DNA-templated DNA replication
GO:0006354	10	GO:0009059	0.518	2.40450377817443	2	DNA-templated transcription elongation	macromolecule biosynthetic process
GO:0045931	2	GO:1903047	0.763	2.38615817812393	34	positive regulation of mitotic cell cycle	mitotic cell cycle process
GO:0007140	2	GO:1903047	0.628	2.38510278396687	26	male meiotic nuclear division	mitotic cell cycle process
GO:0014743	19	GO:0014743	0.999	2.36754270781528	0	regulation of muscle hypertrophy	regulation of muscle hypertrophy
GO:0009798	8	GO:0009948	0.96	2.36451625318509	1	axis specification	anterior/posterior axis specification
GO:1902750	2	GO:1903047	0.65	2.35951856302958	2	negative regulation of cell cycle G2/M phase transition	mitotic cell cycle process
GO:2000736	20	GO:2000736	0.999	2.35753547975788	21	regulation of stem cell differentiation	regulation of stem cell differentiation
GO:0050794	21	GO:0050794	0.682	2.34198860334289	0	regulation of cellular process	regulation of cellular process
GO:0001556	5	GO:0060282	0.8	2.33068311943389	20	oocyte maturation	positive regulation of oocyte development
GO:0090329	1	GO:0006261	0.893	2.31785492362617	1	regulation of DNA-templated DNA replication	DNA-templated DNA replication
GO:0007315	8	GO:0009948	0.823	2.31069114087638	0	pole plasm assembly	anterior/posterior axis specification
GO:1905818	2	GO:1903047	0.655	2.28567024025477	3	regulation of chromosome separation	mitotic cell cycle process
GO:0048599	5	GO:0060282	0.824	2.28483264215154	15	oocyte development	positive regulation of oocyte development
GO:0006403	12	GO:0008298	0.789	2.27901425584626	2	RNA localization	intracellular mRNA localization
GO:0007143	5	GO:0060282	0.681	2.25026368443094	7	female meiotic nuclear division	positive regulation of oocyte development
GO:1901991	2	GO:1903047	0.843	2.24336389175415	4	negative regulation of mitotic cell cycle phase transition	mitotic cell cycle process
GO:0045597	20	GO:2000736	0.646	2.21896306137887	55	positive regulation of cell differentiation	regulation of stem cell differentiation
GO:0019827	6	GO:0097150	0.856	2.21183162885883	37	stem cell population maintenance	neuronal stem cell population maintenance
GO:0008595	8	GO:0009948	0.923	2.20551195334083	8	anterior/posterior axis specification, embryo	anterior/posterior axis specification
GO:0007351	8	GO:0009948	0.628	2.20551195334083	0	tripartite regional subdivision	anterior/posterior axis specification
GO:0033047	2	GO:1903047	0.761	2.19791074211827	0	regulation of mitotic sister chromatid segregation	mitotic cell cycle process
GO:0000910	22	GO:0000910	0.998	2.19586056766465	0	cytokinesis	cytokinesis
GO:0051306	2	GO:1903047	0.766	2.19246497193115	5	mitotic sister chromatid separation	mitotic cell cycle process
GO:0007314	8	GO:0009948	0.823	2.18508681872493	0	oocyte anterior/posterior axis specification	anterior/posterior axis specification
GO:0033206	22	GO:0000910	0.79	2.17848647159523	2	meiotic cytokinesis	cytokinesis
GO:0051301	22	GO:0000910	0.904	2.17783192063198	353	cell division	cytokinesis
GO:0010948	2	GO:1903047	0.75	2.16367588429325	2	negative regulation of cell cycle process	mitotic cell cycle process
GO:0008358	8	GO:0009948	0.823	2.16241156176449	0	maternal determination of anterior/posterior axis, embryo	anterior/posterior axis specification
GO:0071763	13	GO:0061025	0.652	2.16178077809237	8	nuclear membrane organization	membrane fusion
GO:0030071	2	GO:1903047	0.783	2.1511952989482	37	regulation of mitotic metaphase/anaphase transition	mitotic cell cycle process
GO:0098727	6	GO:0097150	0.853	2.1505805862031	1	maintenance of cell number	neuronal stem cell population maintenance
GO:0006493	1	GO:0006261	0.432	2.1331221856625	86	protein O-linked glycosylation	DNA-templated DNA replication
GO:0007224	16	GO:0008277	0.3	2.12726117252733	97	smoothened signaling pathway	regulation of G protein-coupled receptor signaling pathway
GO:0060271	4	GO:0000280	0.523	2.12147820449879	321	cilium assembly	nuclear division
GO:0006415	11	GO:0065004	0.534	2.11690664142431	6	translational termination	protein-DNA complex assembly
GO:0000075	2	GO:1903047	0.719	2.11013827874181	0	cell cycle checkpoint signaling	mitotic cell cycle process
GO:2001251	4	GO:0000280	0.456	2.10402526764094	1	negative regulation of chromosome organization	nuclear division
GO:0007093	2	GO:1903047	0.825	2.10292299679058	4	mitotic cell cycle checkpoint signaling	mitotic cell cycle process
GO:0045787	2	GO:1903047	0.68	2.09636748391576	35	positive regulation of cell cycle	mitotic cell cycle process
GO:0021700	15	GO:0048469	0.954	2.09044397075882	1	developmental maturation	cell maturation
GO:1902373	7	GO:1903312	0.984	2.08354605145007	3	negative regulation of mRNA catabolic process	negative regulation of mRNA metabolic process
GO:0051784	4	GO:0000280	0.815	2.08354605145007	0	negative regulation of nuclear division	nuclear division
GO:0050686	7	GO:1903312	0.896	2.08354605145007	0	negative regulation of mRNA processing	negative regulation of mRNA metabolic process
GO:0009952	8	GO:0009948	0.899	2.07883394936226	87	anterior/posterior pattern specification	anterior/posterior axis specification
GO:0007186	16	GO:0008277	0.766	2.07365755337434	971	G protein-coupled receptor signaling pathway	regulation of G protein-coupled receptor signaling pathway
GO:0140053	17	GO:0070125	0.781	2.03621217265444	0	mitochondrial gene expression	mitochondrial translational elongation
GO:0032543	17	GO:0070125	0.806	2.01772876696043	124	mitochondrial translation	mitochondrial translational elongation
GO:0044782	4	GO:0000280	0.531	2.00877392430751	28	cilium organization	nuclear division
GO:0051588	23	GO:0051588	0.999	2.00877392430751	0	regulation of neurotransmitter transport	regulation of neurotransmitter transport
GO:0050804	16	GO:0008277	0.474	2	80	modulation of chemical synaptic transmission	regulation of G protein-coupled receptor signaling pathway
